sequence,order_id,type,side,price,quantity
28050,ORD028050,MARKET,SELL,,53
28051,ORD018515,CANCEL,,,
28052,ORD028052,LIMIT,BUY,98.5,72
28053,ORD028053,LIMIT,SELL,101.88,19
28054,ORD028054,MARKET,SELL,,70
28055,ORD028055,LIMIT,BUY,99.11,98
28056,ORD028056,LIMIT,SELL,101.28,64
28057,ORD028057,LIMIT,SELL,99.64,100
28058,ORD025233,CANCEL,,,
28059,ORD023412,CANCEL,,,
28060,ORD028060,LIMIT,SELL,101.88,85
28061,ORD020802,CANCEL,,,
28062,ORD014605,CANCEL,,,
28063,ORD028063,LIMIT,SELL,101.45,72
28064,ORD028064,LIMIT,BUY,99.24,8
28065,ORD012782,CANCEL,,,
28066,ORD028066,LIMIT,SELL,100.27,53
28067,ORD028067,LIMIT,SELL,101.18,67
28068,ORD028068,LIMIT,BUY,100.25,45
28069,ORD016903,CANCEL,,,
28070,ORD028070,LIMIT,BUY,100.19,74
28071,ORD028071,MARKET,BUY,,43
28072,ORD028072,MARKET,BUY,,61
28073,ORD028073,LIMIT,BUY,98.27,23
28074,ORD028074,LIMIT,SELL,100.7,39
28075,ORD028075,MARKET,BUY,,94
28076,ORD028076,LIMIT,SELL,101.24,85
28077,ORD028077,LIMIT,SELL,99.97,28
28078,ORD027055,CANCEL,,,
28079,ORD019995,CANCEL,,,
28080,ORD028080,LIMIT,BUY,98.82,63
28081,ORD026600,CANCEL,,,
28082,ORD028082,LIMIT,BUY,100.46,42
28083,ORD028083,MARKET,BUY,,6
28084,ORD028084,LIMIT,SELL,100.36,10
28085,ORD028085,LIMIT,BUY,98.78,28
28086,ORD028086,LIMIT,SELL,101.86,83
28087,ORD028087,MARKET,BUY,,99
28088,ORD009315,CANCEL,,,
28089,ORD025784,CANCEL,,,
28090,ORD028090,LIMIT,SELL,101.45,62
28091,ORD028091,LIMIT,SELL,100.49,2
28092,ORD010312,CANCEL,,,
28093,ORD028093,LIMIT,SELL,101.27,57
28094,ORD028094,MARKET,SELL,,58
28095,ORD028095,MARKET,SELL,,88
28096,ORD028096,LIMIT,SELL,100.94,58
28097,ORD028097,LIMIT,SELL,101.87,69
28098,ORD028098,MARKET,SELL,,40
28099,ORD028099,LIMIT,SELL,99.79,5
28100,ORD028100,MARKET,BUY,,75
28101,ORD028101,LIMIT,SELL,101.97,52
28102,ORD028102,LIMIT,SELL,101.37,34
28103,ORD028103,MARKET,BUY,,6
28104,ORD022480,CANCEL,,,
28105,ORD016494,CANCEL,,,
28106,ORD028106,MARKET,SELL,,60
28107,ORD028107,LIMIT,SELL,100.68,73
28108,ORD023945,CANCEL,,,
28109,ORD028109,MARKET,SELL,,68
28110,ORD028110,LIMIT,BUY,99.67,62
28111,ORD026766,CANCEL,,,
28112,ORD028112,LIMIT,SELL,101.39,35
28113,ORD028113,LIMIT,SELL,100.33,65
28114,ORD028114,LIMIT,SELL,99.97,56
28115,ORD028115,MARKET,SELL,,81
28116,ORD028116,MARKET,BUY,,96
28117,ORD027220,CANCEL,,,
28118,ORD021887,CANCEL,,,
28119,ORD028119,LIMIT,SELL,101.4,91
28120,ORD028120,MARKET,BUY,,22
28121,ORD028121,LIMIT,SELL,100.59,74
28122,ORD028122,LIMIT,SELL,101.97,62
28123,ORD028123,LIMIT,SELL,101.0,28
28124,ORD028124,LIMIT,SELL,99.52,65
28125,ORD021889,CANCEL,,,
28126,ORD028126,LIMIT,SELL,99.66,82
28127,ORD028127,MARKET,SELL,,19
28128,ORD028128,LIMIT,BUY,99.93,57
28129,ORD028129,LIMIT,BUY,99.49,90
28130,ORD028130,LIMIT,SELL,100.81,10
28131,ORD028131,LIMIT,BUY,98.07,93
28132,ORD028132,LIMIT,BUY,99.98,72
28133,ORD017076,CANCEL,,,
28134,ORD028134,LIMIT,BUY,99.06,69
28135,ORD028135,LIMIT,SELL,100.28,87
28136,ORD028136,LIMIT,BUY,100.29,97
28137,ORD028137,MARKET,BUY,,25
28138,ORD028138,LIMIT,SELL,101.83,74
28139,ORD022089,CANCEL,,,
28140,ORD027462,CANCEL,,,
28141,ORD007359,CANCEL,,,
28142,ORD028142,LIMIT,SELL,101.03,49
28143,ORD028143,MARKET,BUY,,32
28144,ORD028144,MARKET,BUY,,32
28145,ORD028145,MARKET,BUY,,96
28146,ORD028146,MARKET,BUY,,92
28147,ORD020015,CANCEL,,,
28148,ORD012175,CANCEL,,,
28149,ORD028149,LIMIT,BUY,99.36,1
28150,ORD028150,LIMIT,SELL,101.02,55
28151,ORD017598,CANCEL,,,
28152,ORD020382,CANCEL,,,
28153,ORD028153,MARKET,SELL,,89
28154,ORD014181,CANCEL,,,
28155,ORD028155,LIMIT,SELL,101.73,12
28156,ORD019350,CANCEL,,,
28157,ORD028157,LIMIT,BUY,100.34,17
28158,ORD028158,LIMIT,SELL,100.09,18
28159,ORD028159,LIMIT,SELL,100.17,47
28160,ORD028160,LIMIT,BUY,100.21,75
28161,ORD028161,LIMIT,SELL,101.71,56
28162,ORD028162,LIMIT,SELL,100.15,4
28163,ORD028163,LIMIT,BUY,99.66,70
28164,ORD028164,MARKET,BUY,,54
28165,ORD028165,LIMIT,BUY,99.44,66
28166,ORD017316,CANCEL,,,
28167,ORD028167,LIMIT,BUY,98.42,85
28168,ORD028168,MARKET,BUY,,28
28169,ORD016695,CANCEL,,,
28170,ORD022648,CANCEL,,,
28171,ORD028171,LIMIT,BUY,100.08,32
28172,ORD028172,LIMIT,BUY,100.4,21
28173,ORD023490,CANCEL,,,
28174,ORD028174,LIMIT,SELL,100.38,37
28175,ORD028175,LIMIT,BUY,100.36,58
28176,ORD028176,LIMIT,SELL,99.8,41
28177,ORD017785,CANCEL,,,
28178,ORD021027,CANCEL,,,
28179,ORD028179,LIMIT,BUY,98.87,9
28180,ORD028180,MARKET,SELL,,31
28181,ORD028181,MARKET,BUY,,16
28182,ORD024643,CANCEL,,,
28183,ORD022523,CANCEL,,,
28184,ORD028184,LIMIT,SELL,100.17,66
28185,ORD013343,CANCEL,,,
28186,ORD028186,LIMIT,BUY,99.95,38
28187,ORD028187,LIMIT,BUY,100.16,80
28188,ORD023048,CANCEL,,,
28189,ORD028189,MARKET,BUY,,9
28190,ORD010316,CANCEL,,,
28191,ORD028191,MARKET,BUY,,67
28192,ORD017703,CANCEL,,,
28193,ORD028193,LIMIT,SELL,100.0,90
28194,ORD028194,LIMIT,SELL,100.16,41
28195,ORD028195,MARKET,BUY,,13
28196,ORD028196,LIMIT,BUY,98.65,81
28197,ORD028197,LIMIT,BUY,98.47,9
28198,ORD014379,CANCEL,,,
28199,ORD027150,CANCEL,,,
28200,ORD028200,MARKET,SELL,,37
28201,ORD019407,CANCEL,,,
28202,ORD016769,CANCEL,,,
28203,ORD028203,MARKET,BUY,,75
28204,ORD017285,CANCEL,,,
28205,ORD028205,MARKET,BUY,,76
28206,ORD028206,LIMIT,SELL,100.56,66
28207,ORD028207,LIMIT,SELL,100.0,36
28208,ORD028208,MARKET,SELL,,62
28209,ORD028209,LIMIT,SELL,100.69,91
28210,ORD026331,CANCEL,,,
28211,ORD028211,MARKET,SELL,,53
28212,ORD028212,LIMIT,SELL,100.47,65
28213,ORD028213,LIMIT,SELL,99.96,61
28214,ORD028214,LIMIT,BUY,100.48,60
28215,ORD023382,CANCEL,,,
28216,ORD028216,LIMIT,BUY,100.16,61
28217,ORD026155,CANCEL,,,
28218,ORD028218,LIMIT,SELL,100.63,36
28219,ORD028219,LIMIT,SELL,99.76,34
28220,ORD019189,CANCEL,,,
28221,ORD016506,CANCEL,,,
28222,ORD009483,CANCEL,,,
28223,ORD015412,CANCEL,,,
28224,ORD026505,CANCEL,,,
28225,ORD028225,MARKET,BUY,,91
28226,ORD028226,LIMIT,BUY,99.69,72
28227,ORD028227,MARKET,BUY,,39
28228,ORD028228,LIMIT,BUY,99.7,2
28229,ORD028229,MARKET,BUY,,63
28230,ORD028230,LIMIT,SELL,100.4,74
28231,ORD019975,CANCEL,,,
28232,ORD028232,LIMIT,SELL,101.43,77
28233,ORD028233,LIMIT,SELL,100.86,89
28234,ORD027872,CANCEL,,,
28235,ORD027668,CANCEL,,,
28236,ORD028236,LIMIT,SELL,101.79,57
28237,ORD028237,LIMIT,SELL,100.41,73
28238,ORD022191,CANCEL,,,
28239,ORD028239,MARKET,BUY,,28
28240,ORD028240,MARKET,SELL,,48
28241,ORD028241,LIMIT,BUY,98.44,53
28242,ORD028159,CANCEL,,,
28243,ORD028243,LIMIT,SELL,101.66,98
28244,ORD028244,LIMIT,SELL,99.87,94
28245,ORD028245,LIMIT,SELL,101.5,79
28246,ORD019130,CANCEL,,,
28247,ORD028247,MARKET,SELL,,1
28248,ORD021489,CANCEL,,,
28249,ORD025107,CANCEL,,,
28250,ORD028250,MARKET,BUY,,80
28251,ORD028251,LIMIT,BUY,99.61,39
28252,ORD028252,LIMIT,SELL,100.12,75
28253,ORD028253,MARKET,BUY,,14
28254,ORD016361,CANCEL,,,
28255,ORD015830,CANCEL,,,
28256,ORD028256,LIMIT,SELL,100.85,65
28257,ORD012167,CANCEL,,,
28258,ORD028258,MARKET,BUY,,67
28259,ORD028259,LIMIT,SELL,99.65,89
28260,ORD028260,MARKET,SELL,,99
28261,ORD028261,LIMIT,SELL,99.67,26
28262,ORD028262,MARKET,SELL,,84
28263,ORD028263,LIMIT,SELL,101.64,52
28264,ORD026777,CANCEL,,,
28265,ORD028265,MARKET,BUY,,64
28266,ORD028266,LIMIT,BUY,98.27,51
28267,ORD028267,MARKET,SELL,,65
28268,ORD028268,LIMIT,BUY,98.23,57
28269,ORD028269,MARKET,BUY,,82
28270,ORD028270,MARKET,BUY,,74
28271,ORD010922,CANCEL,,,
28272,ORD028272,MARKET,BUY,,85
28273,ORD028273,MARKET,SELL,,4
28274,ORD012184,CANCEL,,,
28275,ORD028275,LIMIT,SELL,100.12,100
28276,ORD028276,LIMIT,BUY,99.91,81
28277,ORD028277,LIMIT,BUY,98.9,7
28278,ORD028278,LIMIT,BUY,98.23,47
28279,ORD028279,MARKET,SELL,,43
28280,ORD017573,CANCEL,,,
28281,ORD028281,MARKET,BUY,,87
28282,ORD028282,LIMIT,SELL,101.51,26
28283,ORD027310,CANCEL,,,
28284,ORD028284,LIMIT,BUY,99.18,98
28285,ORD028285,LIMIT,SELL,101.32,68
28286,ORD028286,MARKET,BUY,,61
28287,ORD010892,CANCEL,,,
28288,ORD028288,LIMIT,BUY,99.35,88
28289,ORD028289,LIMIT,BUY,98.03,46
28290,ORD028290,LIMIT,SELL,100.95,99
28291,ORD028291,MARKET,SELL,,28
28292,ORD028292,LIMIT,BUY,100.45,35
28293,ORD018496,CANCEL,,,
28294,ORD028294,LIMIT,SELL,101.84,54
28295,ORD023080,CANCEL,,,
28296,ORD028296,LIMIT,BUY,100.28,58
28297,ORD028297,MARKET,SELL,,47
28298,ORD028298,LIMIT,BUY,99.13,25
28299,ORD028299,MARKET,SELL,,65
28300,ORD023993,CANCEL,,,
28301,ORD022860,CANCEL,,,
28302,ORD028302,MARKET,BUY,,28
28303,ORD027852,CANCEL,,,
28304,ORD028304,LIMIT,BUY,99.72,86
28305,ORD007083,CANCEL,,,
28306,ORD028306,MARKET,SELL,,49
28307,ORD025267,CANCEL,,,
28308,ORD028308,MARKET,SELL,,94
28309,ORD027083,CANCEL,,,
28310,ORD028310,LIMIT,BUY,99.25,13
28311,ORD028311,LIMIT,BUY,99.42,55
28312,ORD028086,CANCEL,,,
28313,ORD023367,CANCEL,,,
28314,ORD028314,LIMIT,BUY,98.02,4
28315,ORD028315,LIMIT,BUY,99.05,8
28316,ORD028316,LIMIT,BUY,98.29,25
28317,ORD015362,CANCEL,,,
28318,ORD028318,LIMIT,SELL,99.58,23
28319,ORD028319,LIMIT,BUY,99.15,90
28320,ORD028320,MARKET,BUY,,19
28321,ORD028321,LIMIT,SELL,99.88,11
28322,ORD018848,CANCEL,,,
28323,ORD028323,LIMIT,BUY,99.71,15
28324,ORD017512,CANCEL,,,
28325,ORD023073,CANCEL,,,
28326,ORD028326,MARKET,SELL,,52
28327,ORD028327,LIMIT,SELL,101.54,54
28328,ORD024332,CANCEL,,,
28329,ORD028329,LIMIT,SELL,101.77,44
28330,ORD018186,CANCEL,,,
28331,ORD024490,CANCEL,,,
28332,ORD028332,LIMIT,BUY,99.94,13
28333,ORD028333,LIMIT,BUY,98.39,47
28334,ORD028334,MARKET,SELL,,11
28335,ORD028335,LIMIT,SELL,100.64,76
28336,ORD020848,CANCEL,,,
28337,ORD024765,CANCEL,,,
28338,ORD028338,LIMIT,SELL,101.24,36
28339,ORD028339,MARKET,BUY,,45
28340,ORD028340,LIMIT,BUY,99.01,71
28341,ORD028341,MARKET,SELL,,39
28342,ORD027597,CANCEL,,,
28343,ORD027451,CANCEL,,,
28344,ORD027386,CANCEL,,,
28345,ORD026312,CANCEL,,,
28346,ORD028346,LIMIT,SELL,100.15,45
28347,ORD028347,LIMIT,BUY,98.21,4
28348,ORD028348,LIMIT,BUY,98.07,43
28349,ORD028349,LIMIT,BUY,98.59,10
28350,ORD028350,LIMIT,SELL,99.82,99
28351,ORD020137,CANCEL,,,
28352,ORD028352,MARKET,SELL,,70
28353,ORD028353,LIMIT,BUY,98.17,55
28354,ORD024613,CANCEL,,,
28355,ORD022564,CANCEL,,,
28356,ORD025040,CANCEL,,,
28357,ORD019972,CANCEL,,,
28358,ORD024520,CANCEL,,,
28359,ORD028359,LIMIT,BUY,98.82,65
28360,ORD022138,CANCEL,,,
28361,ORD028361,LIMIT,SELL,99.87,83
28362,ORD015603,CANCEL,,,
28363,ORD017753,CANCEL,,,
28364,ORD028364,MARKET,BUY,,5
28365,ORD028365,LIMIT,BUY,98.08,77
28366,ORD024289,CANCEL,,,
28367,ORD028367,LIMIT,BUY,99.91,37
28368,ORD027688,CANCEL,,,
28369,ORD028369,LIMIT,SELL,102.0,80
28370,ORD028370,LIMIT,BUY,98.19,60
28371,ORD028371,MARKET,BUY,,46
28372,ORD028372,LIMIT,BUY,100.2,36
28373,ORD028373,LIMIT,BUY,99.85,18
28374,ORD028374,LIMIT,SELL,101.29,32
28375,ORD028375,LIMIT,BUY,100.21,2
28376,ORD028376,LIMIT,BUY,98.75,28
28377,ORD028377,MARKET,SELL,,35
28378,ORD028378,LIMIT,SELL,100.95,30
28379,ORD013425,CANCEL,,,
28380,ORD028380,MARKET,SELL,,3
28381,ORD015367,CANCEL,,,
28382,ORD028382,LIMIT,BUY,98.32,22
28383,ORD024066,CANCEL,,,
28384,ORD028384,LIMIT,BUY,99.29,9
28385,ORD028385,MARKET,SELL,,6
28386,ORD028386,LIMIT,SELL,101.23,50
28387,ORD019464,CANCEL,,,
28388,ORD020196,CANCEL,,,
28389,ORD028389,LIMIT,SELL,100.64,58
28390,ORD028390,LIMIT,SELL,100.17,78
28391,ORD028391,LIMIT,BUY,99.78,9
28392,ORD028392,MARKET,BUY,,1
28393,ORD028393,LIMIT,BUY,98.4,37
28394,ORD028394,LIMIT,BUY,98.25,48
28395,ORD028395,LIMIT,BUY,99.43,99
28396,ORD028396,LIMIT,SELL,99.63,20
28397,ORD028397,LIMIT,SELL,99.56,30
28398,ORD025252,CANCEL,,,
28399,ORD027168,CANCEL,,,
28400,ORD028400,LIMIT,SELL,100.68,4
28401,ORD015759,CANCEL,,,
28402,ORD028402,LIMIT,BUY,99.56,85
28403,ORD019909,CANCEL,,,
28404,ORD028404,LIMIT,SELL,101.21,46
28405,ORD013293,CANCEL,,,
28406,ORD028406,MARKET,BUY,,60
28407,ORD028407,MARKET,SELL,,99
28408,ORD028408,LIMIT,BUY,99.51,77
28409,ORD028409,LIMIT,BUY,100.36,67
28410,ORD028410,LIMIT,BUY,99.6,83
28411,ORD027512,CANCEL,,,
28412,ORD028412,MARKET,BUY,,96
28413,ORD028413,MARKET,SELL,,43
28414,ORD027202,CANCEL,,,
28415,ORD024187,CANCEL,,,
28416,ORD028416,LIMIT,SELL,100.0,57
28417,ORD028417,LIMIT,BUY,100.21,5
28418,ORD028418,LIMIT,SELL,101.49,75
28419,ORD028419,LIMIT,SELL,100.67,2
28420,ORD028420,LIMIT,BUY,100.42,65
28421,ORD028421,LIMIT,BUY,99.98,50
28422,ORD028422,MARKET,SELL,,19
28423,ORD028423,LIMIT,SELL,100.19,31
28424,ORD028424,LIMIT,SELL,101.85,13
28425,ORD028425,LIMIT,SELL,101.12,19
28426,ORD028426,MARKET,SELL,,11
28427,ORD028427,LIMIT,BUY,99.23,12
28428,ORD028428,MARKET,BUY,,59
28429,ORD028429,LIMIT,BUY,98.9,18
28430,ORD028430,LIMIT,SELL,101.02,6
28431,ORD017257,CANCEL,,,
28432,ORD023262,CANCEL,,,
28433,ORD026909,CANCEL,,,
28434,ORD028434,LIMIT,SELL,100.59,11
28435,ORD028435,LIMIT,SELL,100.67,12
28436,ORD028436,LIMIT,SELL,100.94,1
28437,ORD022237,CANCEL,,,
28438,ORD024711,CANCEL,,,
28439,ORD027593,CANCEL,,,
28440,ORD028440,LIMIT,SELL,100.02,93
28441,ORD008192,CANCEL,,,
28442,ORD028442,LIMIT,SELL,101.33,98
28443,ORD028443,MARKET,BUY,,18
28444,ORD028444,LIMIT,BUY,98.97,46
28445,ORD028445,LIMIT,BUY,99.65,53
28446,ORD026782,CANCEL,,,
28447,ORD028447,LIMIT,BUY,99.35,6
28448,ORD028448,LIMIT,BUY,98.63,70
28449,ORD026360,CANCEL,,,
28450,ORD028450,LIMIT,SELL,101.0,19
28451,ORD015302,CANCEL,,,
28452,ORD028452,MARKET,BUY,,43
28453,ORD028453,LIMIT,BUY,98.89,47
28454,ORD028454,LIMIT,SELL,100.48,27
28455,ORD028455,LIMIT,BUY,99.87,58
28456,ORD016450,CANCEL,,,
28457,ORD028187,CANCEL,,,
28458,ORD028458,MARKET,BUY,,23
28459,ORD028459,MARKET,BUY,,97
28460,ORD028460,MARKET,BUY,,66
28461,ORD028461,LIMIT,BUY,98.03,34
28462,ORD028462,LIMIT,BUY,100.5,27
28463,ORD028463,LIMIT,SELL,100.14,56
28464,ORD028464,LIMIT,SELL,101.91,78
28465,ORD028465,LIMIT,BUY,98.36,90
28466,ORD028466,LIMIT,BUY,100.07,96
28467,ORD028024,CANCEL,,,
28468,ORD028468,LIMIT,SELL,100.8,100
28469,ORD019963,CANCEL,,,
28470,ORD028470,MARKET,BUY,,22
28471,ORD028471,LIMIT,BUY,98.5,62
28472,ORD005798,CANCEL,,,
28473,ORD010152,CANCEL,,,
28474,ORD019765,CANCEL,,,
28475,ORD028475,MARKET,SELL,,61
28476,ORD015855,CANCEL,,,
28477,ORD028477,MARKET,SELL,,59
28478,ORD028478,LIMIT,BUY,98.63,54
28479,ORD028479,LIMIT,BUY,99.25,88
28480,ORD024172,CANCEL,,,
28481,ORD028481,MARKET,BUY,,28
28482,ORD028482,MARKET,SELL,,8
28483,ORD028483,LIMIT,BUY,99.23,100
28484,ORD015633,CANCEL,,,
28485,ORD028485,LIMIT,BUY,98.35,5
28486,ORD028486,LIMIT,BUY,99.86,59
28487,ORD019766,CANCEL,,,
28488,ORD028488,MARKET,BUY,,17
28489,ORD028489,LIMIT,BUY,100.07,80
28490,ORD014698,CANCEL,,,
28491,ORD028491,MARKET,BUY,,28
28492,ORD009648,CANCEL,,,
28493,ORD028493,MARKET,SELL,,8
28494,ORD028466,CANCEL,,,
28495,ORD028495,LIMIT,SELL,100.97,18
28496,ORD028496,MARKET,BUY,,90
28497,ORD028497,LIMIT,SELL,101.4,59
28498,ORD028498,LIMIT,BUY,100.24,23
28499,ORD028499,LIMIT,SELL,100.03,21
28500,ORD028500,MARKET,BUY,,64
28501,ORD028501,MARKET,BUY,,46
28502,ORD007923,CANCEL,,,
28503,ORD028503,LIMIT,SELL,101.93,59
28504,ORD028504,LIMIT,SELL,99.5,68
28505,ORD028505,MARKET,BUY,,81
28506,ORD028506,LIMIT,BUY,98.62,57
28507,ORD014733,CANCEL,,,
28508,ORD026130,CANCEL,,,
28509,ORD028509,LIMIT,BUY,100.11,6
28510,ORD028510,LIMIT,BUY,98.47,15
28511,ORD028511,LIMIT,SELL,101.14,96
28512,ORD028512,LIMIT,SELL,101.15,36
28513,ORD028513,LIMIT,SELL,101.15,84
28514,ORD028514,LIMIT,BUY,99.57,40
28515,ORD028515,LIMIT,SELL,99.77,76
28516,ORD028516,LIMIT,BUY,98.27,48
28517,ORD028517,LIMIT,SELL,100.26,96
28518,ORD013007,CANCEL,,,
28519,ORD028519,MARKET,BUY,,16
28520,ORD028520,LIMIT,BUY,99.78,2
28521,ORD028521,MARKET,BUY,,93
28522,ORD015699,CANCEL,,,
28523,ORD023547,CANCEL,,,
28524,ORD028524,LIMIT,SELL,99.74,60
28525,ORD022540,CANCEL,,,
28526,ORD028526,LIMIT,SELL,101.09,23
28527,ORD022435,CANCEL,,,
28528,ORD028528,MARKET,BUY,,4
28529,ORD028529,MARKET,BUY,,68
28530,ORD028530,LIMIT,BUY,98.48,33
28531,ORD028531,LIMIT,SELL,100.2,72
28532,ORD028532,LIMIT,SELL,101.84,72
28533,ORD028533,MARKET,SELL,,60
28534,ORD019939,CANCEL,,,
28535,ORD028535,MARKET,SELL,,32
28536,ORD013330,CANCEL,,,
28537,ORD028537,MARKET,SELL,,47
28538,ORD028538,LIMIT,BUY,98.76,9
28539,ORD025478,CANCEL,,,
28540,ORD028540,LIMIT,BUY,100.1,61
28541,ORD009664,CANCEL,,,
28542,ORD028542,LIMIT,SELL,101.15,63
28543,ORD028543,LIMIT,SELL,100.92,70
28544,ORD020248,CANCEL,,,
28545,ORD028545,LIMIT,BUY,100.5,65
28546,ORD023771,CANCEL,,,
28547,ORD020900,CANCEL,,,
28548,ORD025016,CANCEL,,,
28549,ORD025258,CANCEL,,,
28550,ORD028550,MARKET,BUY,,77
28551,ORD025328,CANCEL,,,
28552,ORD022491,CANCEL,,,
28553,ORD008778,CANCEL,,,
28554,ORD028554,MARKET,BUY,,15
28555,ORD027049,CANCEL,,,
28556,ORD028556,MARKET,SELL,,13
28557,ORD013755,CANCEL,,,
28558,ORD028558,MARKET,BUY,,21
28559,ORD028559,LIMIT,BUY,98.6,100
28560,ORD026577,CANCEL,,,
28561,ORD028561,LIMIT,BUY,99.85,38
28562,ORD028562,LIMIT,BUY,98.39,74
28563,ORD028563,MARKET,SELL,,60
28564,ORD012890,CANCEL,,,
28565,ORD028565,LIMIT,BUY,99.34,30
28566,ORD014613,CANCEL,,,
28567,ORD028567,MARKET,SELL,,12
28568,ORD028568,LIMIT,SELL,100.87,70
28569,ORD028569,LIMIT,BUY,98.26,6
28570,ORD028570,MARKET,BUY,,68
28571,ORD028571,LIMIT,BUY,99.02,82
28572,ORD028572,LIMIT,BUY,99.89,99
28573,ORD028573,LIMIT,BUY,98.35,44
28574,ORD028574,LIMIT,SELL,100.48,74
28575,ORD027871,CANCEL,,,
28576,ORD007710,CANCEL,,,
28577,ORD028577,MARKET,BUY,,91
28578,ORD028578,LIMIT,BUY,98.82,84
28579,ORD023575,CANCEL,,,
28580,ORD028580,LIMIT,SELL,100.23,77
28581,ORD028581,LIMIT,BUY,98.41,92
28582,ORD028582,MARKET,BUY,,88
28583,ORD028583,MARKET,BUY,,100
28584,ORD028584,LIMIT,SELL,99.86,20
28585,ORD028585,LIMIT,SELL,101.57,40
28586,ORD022989,CANCEL,,,
28587,ORD025762,CANCEL,,,
28588,ORD028588,LIMIT,SELL,101.15,14
28589,ORD028589,LIMIT,BUY,98.78,57
28590,ORD028040,CANCEL,,,
28591,ORD028591,LIMIT,SELL,100.17,29
28592,ORD025350,CANCEL,,,
28593,ORD028593,LIMIT,BUY,98.48,17
28594,ORD028594,LIMIT,BUY,98.88,73
28595,ORD028595,MARKET,BUY,,48
28596,ORD028596,LIMIT,SELL,99.83,72
28597,ORD028597,MARKET,BUY,,19
28598,ORD016219,CANCEL,,,
28599,ORD014010,CANCEL,,,
28600,ORD028600,LIMIT,SELL,99.9,7
28601,ORD027918,CANCEL,,,
28602,ORD028602,MARKET,SELL,,28
28603,ORD028603,MARKET,BUY,,4
28604,ORD026271,CANCEL,,,
28605,ORD023071,CANCEL,,,
28606,ORD027189,CANCEL,,,
28607,ORD019418,CANCEL,,,
28608,ORD028608,LIMIT,BUY,99.03,75
28609,ORD028609,LIMIT,BUY,98.86,73
28610,ORD028610,LIMIT,SELL,100.45,11
28611,ORD028611,LIMIT,SELL,101.57,47
28612,ORD028612,LIMIT,BUY,99.75,10
28613,ORD027961,CANCEL,,,
28614,ORD017884,CANCEL,,,
28615,ORD028615,LIMIT,BUY,98.85,26
28616,ORD028616,MARKET,BUY,,21
28617,ORD028212,CANCEL,,,
28618,ORD028618,LIMIT,SELL,99.75,73
28619,ORD028619,LIMIT,SELL,101.1,71
28620,ORD028620,LIMIT,SELL,101.15,3
28621,ORD028621,LIMIT,SELL,101.03,86
28622,ORD028622,LIMIT,BUY,99.83,26
28623,ORD027487,CANCEL,,,
28624,ORD025120,CANCEL,,,
28625,ORD028625,LIMIT,BUY,98.21,85
28626,ORD028626,MARKET,SELL,,42
28627,ORD024248,CANCEL,,,
28628,ORD028628,LIMIT,SELL,100.57,7
28629,ORD028629,MARKET,SELL,,83
28630,ORD028630,LIMIT,BUY,99.18,10
28631,ORD028631,LIMIT,SELL,101.04,5
28632,ORD028632,LIMIT,SELL,101.78,91
28633,ORD020079,CANCEL,,,
28634,ORD024392,CANCEL,,,
28635,ORD028635,LIMIT,SELL,100.95,61
28636,ORD028636,LIMIT,SELL,100.95,25
28637,ORD028637,LIMIT,SELL,100.55,11
28638,ORD024808,CANCEL,,,
28639,ORD028639,MARKET,BUY,,90
28640,ORD028640,LIMIT,BUY,99.89,17
28641,ORD028641,LIMIT,SELL,101.24,16
28642,ORD028642,MARKET,SELL,,82
28643,ORD028643,LIMIT,BUY,100.03,14
28644,ORD014161,CANCEL,,,
28645,ORD028645,MARKET,BUY,,83
28646,ORD018976,CANCEL,,,
28647,ORD024475,CANCEL,,,
28648,ORD028648,LIMIT,SELL,101.15,14
28649,ORD023373,CANCEL,,,
28650,ORD028650,MARKET,SELL,,80
28651,ORD028651,LIMIT,BUY,99.07,9
28652,ORD028652,LIMIT,SELL,101.16,71
28653,ORD028653,LIMIT,SELL,101.05,88
28654,ORD028654,LIMIT,SELL,100.32,59
28655,ORD015588,CANCEL,,,
28656,ORD028656,LIMIT,BUY,99.62,6
28657,ORD028657,MARKET,BUY,,38
28658,ORD027412,CANCEL,,,
28659,ORD028659,LIMIT,SELL,101.11,48
28660,ORD028660,LIMIT,SELL,101.28,62
28661,ORD028661,LIMIT,BUY,99.04,62
28662,ORD023147,CANCEL,,,
28663,ORD028663,MARKET,SELL,,38
28664,ORD028664,LIMIT,SELL,100.41,3
28665,ORD028665,LIMIT,SELL,100.04,3
28666,ORD028666,MARKET,BUY,,44
28667,ORD028667,LIMIT,BUY,98.84,90
28668,ORD028668,LIMIT,BUY,99.94,20
28669,ORD010179,CANCEL,,,
28670,ORD028670,LIMIT,BUY,99.06,2
28671,ORD028671,LIMIT,SELL,100.81,82
28672,ORD028672,LIMIT,BUY,100.32,78
28673,ORD018736,CANCEL,,,
28674,ORD028674,LIMIT,BUY,98.35,36
28675,ORD028675,MARKET,BUY,,51
28676,ORD028676,LIMIT,SELL,101.67,68
28677,ORD028677,LIMIT,SELL,101.95,24
28678,ORD028678,LIMIT,SELL,101.35,32
28679,ORD028679,LIMIT,SELL,100.04,53
28680,ORD028680,LIMIT,BUY,99.81,81
28681,ORD021612,CANCEL,,,
28682,ORD028319,CANCEL,,,
28683,ORD028683,LIMIT,BUY,99.29,99
28684,ORD027434,CANCEL,,,
28685,ORD028685,MARKET,BUY,,66
28686,ORD028686,LIMIT,SELL,100.63,31
