after_sequence,taker_id,maker_id,price,quantity,taker_side
26876,ORD026876,ORD026871,99.81,2,SELL
26878,ORD026878,ORD026826,100.26,46,BUY
26878,ORD026878,ORD026862,100.46,45,BUY
26890,ORD026890,ORD026862,100.46,29,BUY
26891,ORD026891,ORD026862,100.46,8,BUY
26891,ORD026891,ORD026384,100.90,11,BUY
26901,ORD026901,ORD026884,100.01,1,SELL
26906,ORD026906,ORD026905,100.46,19,SELL
26912,ORD026912,ORD026905,100.46,33,SELL
26912,ORD026912,ORD026884,100.01,28,SELL
26913,ORD026913,ORD026896,100.67,22,BUY
26913,ORD026913,ORD026384,100.90,18,BUY
26916,ORD026916,ORD026384,100.90,32,BUY
26917,ORD026917,ORD026884,100.01,52,SELL
26917,ORD026917,ORD026892,99.96,42,SELL
26918,ORD026918,ORD026892,99.96,2,SELL
26920,ORD026920,ORD026384,100.90,4,BUY
26920,ORD026920,ORD025987,100.91,6,BUY
26923,ORD026923,ORD025987,100.91,46,BUY
26926,ORD026926,ORD026921,100.26,22,SELL
26931,ORD026931,ORD025987,100.91,4,BUY
26931,ORD026931,ORD026601,100.92,5,BUY
26937,ORD026937,ORD026928,100.40,32,SELL
26941,ORD026941,ORD026928,100.40,40,SELL
26941,ORD026941,ORD026921,100.26,29,SELL
26944,ORD026944,ORD026601,100.92,69,BUY
26948,ORD026948,ORD026921,100.26,21,SELL
26948,ORD026948,ORD026892,99.96,33,SELL
26948,ORD026948,ORD026915,99.96,27,SELL
26949,ORD026949,ORD026915,99.96,30,SELL
26949,ORD026949,ORD026914,99.88,19,SELL
26958,ORD026958,ORD026914,99.88,34,SELL
26959,ORD026959,ORD026914,99.88,43,SELL
26959,ORD026959,ORD026899,99.85,34,SELL
26963,ORD026963,ORD026961,100.73,2,BUY
26963,ORD026963,ORD026601,100.92,7,BUY
26967,ORD026967,ORD026601,100.92,1,BUY
26967,ORD026967,ORD026206,100.93,3,BUY
26967,ORD026967,ORD026381,100.93,24,BUY
26967,ORD026967,ORD026388,100.93,22,BUY
26972,ORD026972,ORD026966,99.95,63,SELL
26973,ORD026973,ORD026899,99.85,17,SELL
26980,ORD026980,ORD026972,99.89,18,BUY
26982,ORD026982,ORD026899,99.85,20,SELL
26983,ORD026983,ORD026899,99.85,25,SELL
26983,ORD026983,ORD026902,99.85,19,SELL
26983,ORD026983,ORD026871,99.81,28,SELL
26985,ORD026985,ORD026972,99.89,7,BUY
26986,ORD026986,ORD026985,100.21,40,SELL
26986,ORD026986,ORD026871,99.81,5,SELL
26986,ORD026986,ORD026870,99.79,37,SELL
26986,ORD026986,ORD026856,99.69,18,SELL
26988,ORD026988,ORD026856,99.69,10,SELL
26988,ORD026988,ORD026954,99.65,74,SELL
26991,ORD026991,ORD026988,99.65,5,BUY
26993,ORD026993,ORD026991,100.00,61,SELL
26993,ORD026993,ORD026875,99.38,17,SELL
26996,ORD026996,ORD026995,99.60,90,BUY
27000,ORD027000,ORD026875,99.38,19,SELL
27000,ORD027000,ORD026857,99.29,27,SELL
27003,ORD027003,ORD026995,99.60,3,BUY
27003,ORD027003,ORD026998,99.87,43,BUY
27004,ORD027004,ORD026998,99.87,45,BUY
27004,ORD027004,ORD026994,100.14,11,BUY
27004,ORD027004,ORD026997,100.59,21,BUY
27008,ORD027008,ORD026997,100.59,70,BUY
27008,ORD027008,ORD026388,100.93,7,BUY
27008,ORD027008,ORD026420,100.94,10,BUY
27008,ORD027008,ORD025965,100.95,4,BUY
27011,ORD027011,ORD026857,99.29,26,SELL
27011,ORD027011,ORD026881,99.28,17,SELL
27011,ORD027011,ORD026960,99.19,22,SELL
27011,ORD027011,ORD026951,99.18,4,SELL
27015,ORD027015,ORD025965,100.95,83,BUY
27017,ORD027017,ORD026951,99.18,52,SELL
27020,ORD027020,ORD025965,100.95,10,BUY
27020,ORD027020,ORD026632,100.96,57,BUY
27022,ORD027022,ORD027018,99.38,24,SELL
27023,ORD027023,ORD027018,99.38,47,SELL
27029,ORD027029,ORD026632,100.96,11,BUY
27029,ORD027029,ORD027014,100.96,38,BUY
27029,ORD027029,ORD024846,100.97,21,BUY
27032,ORD027032,ORD024846,100.97,15,BUY
27032,ORD027032,ORD025928,100.97,53,BUY
27032,ORD027032,ORD021650,100.98,9,BUY
27037,ORD027037,ORD027028,99.71,29,SELL
27038,ORD027038,ORD027033,100.65,17,BUY
27038,ORD027038,ORD027034,100.95,2,BUY
27040,ORD027040,ORD027034,100.95,46,BUY
27040,ORD027040,ORD021650,100.98,51,BUY
27044,ORD027044,ORD027028,99.71,11,SELL
27046,ORD027046,ORD027042,100.56,48,BUY
27046,ORD027046,ORD021650,100.98,32,BUY
27046,ORD027046,ORD022190,100.98,6,BUY
27048,ORD027048,ORD022190,100.98,11,BUY
27048,ORD027048,ORD022514,100.98,41,BUY
27057,ORD027057,ORD027028,99.71,12,SELL
27057,ORD027057,ORD027050,99.67,28,SELL
27066,ORD027066,ORD027055,100.06,22,BUY
27071,ORD027071,ORD027050,99.67,43,SELL
27071,ORD027071,ORD027061,99.42,37,SELL
27073,ORD027073,ORD027055,100.06,16,BUY
27073,ORD027073,ORD027053,100.43,35,BUY
27079,ORD027079,ORD027078,100.10,8,SELL
27079,ORD027079,ORD027074,99.44,23,SELL
27082,ORD027082,ORD027074,99.44,32,SELL
27082,ORD027082,ORD027061,99.42,1,SELL
27088,ORD027088,ORD027086,99.98,9,BUY
27088,ORD027088,ORD027053,100.43,56,BUY
27088,ORD027088,ORD027083,100.58,9,BUY
27088,ORD027088,ORD027075,100.95,15,BUY
27089,ORD027089,ORD027061,99.42,3,SELL
27094,ORD027094,ORD027092,99.77,19,BUY
27098,ORD027098,ORD027061,99.42,29,SELL
27098,ORD027098,ORD027018,99.38,23,SELL
27098,ORD027098,ORD027068,99.38,28,SELL
27099,ORD027099,ORD027068,99.38,6,SELL
27100,ORD027100,ORD027092,99.77,5,BUY
27102,ORD027102,ORD027100,100.25,78,SELL
27107,ORD027107,ORD022514,100.98,27,BUY
27109,ORD027109,ORD022514,100.98,16,BUY
27109,ORD027109,ORD022541,100.98,3,BUY
27109,ORD027109,ORD023155,100.98,20,BUY
27109,ORD027109,ORD023871,100.98,32,BUY
27109,ORD027109,ORD025383,100.98,17,BUY
27114,ORD027114,ORD027100,100.25,10,SELL
27120,ORD027120,ORD027100,100.25,7,SELL
27122,ORD027122,ORD027120,99.99,20,BUY
27124,ORD027124,ORD027120,99.99,7,BUY
27124,ORD027124,ORD027110,100.28,24,BUY
27124,ORD027124,ORD027121,100.31,13,BUY
27137,ORD027137,ORD027127,100.01,32,BUY
27137,ORD027137,ORD027121,100.31,26,BUY
27138,ORD027138,ORD027121,100.31,15,BUY
27138,ORD027138,ORD027112,100.72,8,BUY
27145,ORD027145,ORD027143,100.37,42,SELL
27152,ORD027152,ORD027150,100.06,24,BUY
27160,ORD027160,ORD027140,99.90,18,SELL
27162,ORD027162,ORD027150,100.06,26,BUY
27162,ORD027162,ORD027145,100.07,23,BUY
27164,ORD027164,ORD027147,99.75,4,SELL
27164,ORD027164,ORD027123,99.74,17,SELL
27164,ORD027164,ORD027144,99.70,10,SELL
27167,ORD027167,ORD027145,100.07,30,BUY
27167,ORD027167,ORD027161,100.42,24,BUY
27167,ORD027167,ORD027149,100.45,20,BUY
27167,ORD027167,ORD027156,100.54,22,BUY
27173,ORD027173,ORD027156,100.54,8,BUY
27173,ORD027173,ORD027154,100.63,26,BUY
27173,ORD027173,ORD027112,100.72,22,BUY
27173,ORD027173,ORD027117,100.75,27,BUY
27173,ORD027173,ORD027129,100.75,5,BUY
27179,ORD027179,ORD027170,100.09,77,SELL
27181,ORD027181,ORD027129,100.75,7,BUY
27181,ORD027181,ORD027141,100.76,35,BUY
27183,ORD027183,ORD027170,100.09,5,SELL
27183,ORD027183,ORD027180,100.00,25,SELL
27183,ORD027183,ORD027144,99.70,16,SELL
27183,ORD027183,ORD027113,99.58,13,SELL
27188,ORD027188,ORD027113,99.58,11,SELL
27199,ORD027199,ORD027193,99.73,43,SELL
27201,ORD027201,ORD027184,100.75,13,BUY
27203,ORD027203,ORD027184,100.75,30,BUY
27203,ORD027203,ORD027141,100.76,48,BUY
27203,ORD027203,ORD027198,100.92,6,BUY
27203,ORD027203,ORD025383,100.98,6,BUY
27204,ORD027204,ORD025383,100.98,36,BUY
27205,ORD027205,ORD027200,99.81,55,SELL
27214,ORD027214,ORD027210,99.93,14,SELL
27222,ORD027222,ORD027219,100.90,33,BUY
27222,ORD027222,ORD027217,100.92,36,BUY
27222,ORD027222,ORD025383,100.98,12,BUY
27222,ORD027222,ORD020630,100.99,7,BUY
27225,ORD027225,ORD020630,100.99,25,BUY
27225,ORD027225,ORD020853,100.99,6,BUY
27225,ORD027225,ORD022617,100.99,15,BUY
27225,ORD027225,ORD023910,100.99,41,BUY
27228,ORD027228,ORD023910,100.99,33,BUY
27228,ORD027228,ORD024092,100.99,25,BUY
27229,ORD027229,ORD027220,100.13,25,SELL
27229,ORD027229,ORD027210,99.93,36,SELL
27229,ORD027229,ORD027200,99.81,3,SELL
27230,ORD027230,ORD024092,100.99,2,BUY
27230,ORD027230,ORD024965,100.99,30,BUY
27230,ORD027230,ORD021722,101.00,39,BUY
27230,ORD027230,ORD021870,101.00,26,BUY
27231,ORD027231,ORD021870,101.00,12,BUY
27231,ORD027231,ORD023421,101.00,47,BUY
27231,ORD027231,ORD025924,101.00,7,BUY
27239,ORD027239,ORD027235,100.84,60,BUY
27239,ORD027239,ORD025924,101.00,30,BUY
27239,ORD027239,ORD026299,101.00,9,BUY
27244,ORD027244,ORD026299,101.00,69,BUY
27245,ORD027245,ORD026299,101.00,13,BUY
27245,ORD027245,ORD020031,101.01,86,BUY
27259,ORD027259,ORD027246,100.50,11,SELL
27260,ORD027260,ORD027257,100.90,27,BUY
27261,ORD027261,ORD027257,100.90,62,BUY
27261,ORD027261,ORD020031,101.01,9,BUY
27261,ORD027261,ORD024219,101.01,28,BUY
27263,ORD027263,ORD024219,101.01,25,BUY
27269,ORD027269,ORD027246,100.50,33,SELL
27270,ORD027270,ORD024219,101.01,22,BUY
27270,ORD027270,ORD024580,101.01,26,BUY
27270,ORD027270,ORD024932,101.01,9,BUY
27276,ORD027276,ORD027246,100.50,42,SELL
27278,ORD027278,ORD027262,100.42,10,SELL
27278,ORD027278,ORD027243,100.29,39,SELL
27278,ORD027278,ORD027240,100.18,20,SELL
27282,ORD027282,ORD027240,100.18,4,SELL
27282,ORD027282,ORD027275,99.98,52,SELL
27283,ORD027283,ORD027275,99.98,8,SELL
27287,ORD027287,ORD027283,99.97,33,BUY
27298,ORD027298,ORD027283,99.97,16,BUY
27298,ORD027298,ORD027296,100.07,40,BUY
27299,ORD027299,ORD027296,100.07,13,BUY
27299,ORD027299,ORD027284,100.20,6,BUY
27303,ORD027303,ORD027301,99.95,16,BUY
27314,ORD027314,ORD027256,99.85,49,SELL
27316,ORD027316,ORD027301,99.95,10,BUY
27317,ORD027317,ORD027301,99.95,24,BUY
27318,ORD027318,ORD027256,99.85,3,SELL
27320,ORD027320,ORD027301,99.95,15,BUY
27320,ORD027320,ORD027284,100.20,22,BUY
27323,ORD027323,ORD027284,100.20,3,BUY
27323,ORD027323,ORD027288,100.40,14,BUY
27327,ORD027327,ORD027325,100.35,9,SELL
27331,ORD027331,ORD027325,100.35,23,SELL
27331,ORD027331,ORD027256,99.85,14,SELL
27338,ORD027338,ORD027337,100.37,8,SELL
27340,ORD027340,ORD027256,99.85,34,SELL
27340,ORD027340,ORD027200,99.81,22,SELL
27341,ORD027341,ORD027255,99.76,45,SELL
27343,ORD027343,ORD027255,99.76,6,SELL
27343,ORD027343,ORD027241,99.74,30,SELL
27343,ORD027343,ORD027293,99.72,4,SELL
27343,ORD027343,ORD027312,99.72,16,SELL
27345,ORD027345,ORD027312,99.72,29,SELL
27347,ORD027347,ORD027340,99.80,38,BUY
27348,ORD027348,ORD027347,99.86,6,SELL
27348,ORD027348,ORD027312,99.72,44,SELL
27348,ORD027348,ORD027289,99.67,48,SELL
27351,ORD027351,ORD027289,99.67,12,SELL
27353,ORD027353,ORD027338,99.91,68,BUY
27354,ORD027354,ORD027288,100.40,78,BUY
27355,ORD027355,ORD027353,100.39,3,SELL
27355,ORD027355,ORD027289,99.67,38,SELL
27355,ORD027355,ORD027315,99.65,2,SELL
27357,ORD027357,ORD027315,99.65,44,SELL
27358,ORD027358,ORD027315,99.65,1,SELL
27358,ORD027358,ORD027172,99.46,15,SELL
27358,ORD027358,ORD027068,99.38,9,SELL
27358,ORD027358,ORD027236,99.37,20,SELL
27358,ORD027358,ORD027211,99.36,28,SELL
27365,ORD027365,ORD027356,99.91,26,BUY
27367,ORD027367,ORD027356,99.91,14,BUY
27370,ORD027370,ORD027356,99.91,24,BUY
27371,ORD027371,ORD027356,99.91,7,BUY
27371,ORD027371,ORD027288,100.40,6,BUY
27371,ORD027371,ORD027302,100.62,26,BUY
27371,ORD027371,ORD027280,100.87,17,BUY
27371,ORD027371,ORD027324,100.91,20,BUY
27371,ORD027371,ORD024932,101.01,12,BUY
27371,ORD027371,ORD025674,101.01,11,BUY
27376,ORD027376,ORD025674,101.01,32,BUY
27384,ORD027384,ORD025674,101.01,9,BUY
27384,ORD027384,ORD026801,101.01,53,BUY
27384,ORD027384,ORD020936,101.02,11,BUY
27390,ORD027390,ORD027389,100.46,73,SELL
27391,ORD027391,ORD027389,100.46,10,SELL
27392,ORD027392,ORD027389,100.46,8,SELL
27392,ORD027392,ORD027380,100.27,49,SELL
27396,ORD027396,ORD027380,100.27,19,SELL
27396,ORD027396,ORD027372,100.16,26,SELL
27402,ORD027402,ORD027394,100.42,18,BUY
27402,ORD027402,ORD020936,101.02,14,BUY
27403,ORD027403,ORD027372,100.16,67,SELL
27404,ORD027404,ORD027401,100.06,14,SELL
27409,ORD027409,ORD027403,100.12,12,BUY
27409,ORD027409,ORD020936,101.02,5,BUY
27409,ORD027409,ORD021365,101.02,39,BUY
27415,ORD027415,ORD021365,101.02,30,BUY
27417,ORD027417,ORD021365,101.02,30,BUY
27417,ORD027417,ORD023032,101.02,33,BUY
27419,ORD027419,ORD023032,101.02,7,BUY
27421,ORD027421,ORD027401,100.06,28,SELL
27423,ORD027423,ORD023032,101.02,36,BUY
27423,ORD027423,ORD023278,101.02,35,BUY
27435,ORD027435,ORD027434,100.49,8,SELL
27436,ORD027436,ORD027434,100.49,9,SELL
27442,ORD027442,ORD027434,100.49,49,SELL
27443,ORD027443,ORD027434,100.49,14,SELL
27443,ORD027443,ORD027401,100.06,3,SELL
27444,ORD027444,ORD027441,100.72,35,BUY
27459,ORD027459,ORD027456,100.47,34,SELL
27461,ORD027461,ORD027456,100.47,9,SELL
27461,ORD027461,ORD027401,100.06,1,SELL
27461,ORD027461,ORD027399,100.02,50,SELL
27461,ORD027461,ORD027359,99.85,25,SELL
27464,ORD027464,ORD027359,99.85,9,SELL
27470,ORD027470,ORD027359,99.85,24,SELL
27473,ORD027473,ORD027462,100.09,53,BUY
27473,ORD027473,ORD027463,100.11,22,BUY
27473,ORD027473,ORD027441,100.72,5,BUY
27480,ORD027480,ORD027441,100.72,45,BUY
27480,ORD027480,ORD027450,100.84,15,BUY
27481,ORD027481,ORD027359,99.85,41,SELL
27481,ORD027481,ORD027387,99.78,40,SELL
27483,ORD027483,ORD027450,100.84,65,BUY
27483,ORD027483,ORD027432,101.01,13,BUY
27485,ORD027485,ORD027387,99.78,25,SELL
27489,ORD027489,ORD027487,100.21,49,BUY
27490,ORD027490,ORD027487,100.21,32,BUY
27491,ORD027491,ORD027490,100.26,6,SELL
27491,ORD027491,ORD027387,99.78,4,SELL
27491,ORD027491,ORD027407,99.78,31,SELL
27491,ORD027491,ORD027398,99.74,15,SELL
27494,ORD027494,ORD027492,99.78,25,SELL
27494,ORD027494,ORD027398,99.74,21,SELL
27498,ORD027498,ORD027486,99.72,5,SELL
27503,ORD027503,ORD027486,99.72,57,SELL
27505,ORD027505,ORD027486,99.72,27,SELL
27505,ORD027505,ORD027393,99.69,37,SELL
27505,ORD027505,ORD027501,99.67,23,SELL
27505,ORD027505,ORD027454,99.65,6,SELL
27507,ORD027507,ORD027502,99.83,9,BUY
27507,ORD027507,ORD027493,99.90,71,BUY
27511,ORD027511,ORD027493,99.90,16,BUY
27511,ORD027511,ORD027504,100.65,19,BUY
27511,ORD027511,ORD027432,101.01,5,BUY
27511,ORD027511,ORD023278,101.02,1,BUY
27511,ORD027511,ORD023949,101.02,3,BUY
27515,ORD027515,ORD027513,100.21,39,BUY
27515,ORD027515,ORD023949,101.02,17,BUY
27520,ORD027520,ORD027510,99.71,15,SELL
27521,ORD027521,ORD027510,99.71,16,SELL
27524,ORD027524,ORD027516,100.90,57,BUY
27524,ORD027524,ORD023949,101.02,10,BUY
27525,ORD027525,ORD027523,100.29,29,SELL
27526,ORD027526,ORD027525,99.74,16,BUY
27526,ORD027526,ORD023949,101.02,52,BUY
27527,ORD027527,ORD027510,99.71,27,SELL
27534,ORD027534,ORD027530,99.78,2,BUY
27535,ORD027535,ORD027510,99.71,8,SELL
27535,ORD027535,ORD027528,99.69,27,SELL
27537,ORD027537,ORD027528,99.69,8,SELL
27537,ORD027537,ORD027454,99.65,13,SELL
27537,ORD027537,ORD027377,99.58,74,SELL
27542,ORD027542,ORD027377,99.58,24,SELL
27542,ORD027542,ORD027425,99.50,44,SELL
27542,ORD027542,ORD027533,99.47,21,SELL
27545,ORD027545,ORD027530,99.78,16,BUY
27547,ORD027547,ORD027530,99.78,49,BUY
27547,ORD027547,ORD027529,99.88,39,BUY
27548,ORD027548,ORD027533,99.47,38,SELL
27548,ORD027548,ORD027418,99.40,9,SELL
27548,ORD027548,ORD027460,99.37,6,SELL
27551,ORD027551,ORD027529,99.88,58,BUY
27554,ORD027554,ORD027551,100.20,27,SELL
27555,ORD027555,ORD027554,99.64,37,BUY
27556,ORD027556,ORD027555,100.07,10,SELL
27560,ORD027560,ORD027555,100.07,22,SELL
27564,ORD027564,ORD027563,100.73,68,BUY
27564,ORD027564,ORD027544,100.90,21,BUY
27564,ORD027564,ORD023949,101.02,2,BUY
27564,ORD027564,ORD024142,101.02,9,BUY
27566,ORD027566,ORD024142,101.02,3,BUY
27566,ORD027566,ORD024400,101.02,19,BUY
27566,ORD027566,ORD026679,101.02,36,BUY
27566,ORD027566,ORD026724,101.02,26,BUY
27571,ORD027571,ORD026724,101.02,4,BUY
27571,ORD027571,ORD027381,101.02,20,BUY
27571,ORD027571,ORD020619,101.03,76,BUY
27576,ORD027576,ORD027555,100.07,31,SELL
27576,ORD027576,ORD027569,99.77,20,SELL
27582,ORD027582,ORD027577,99.94,15,SELL
27582,ORD027582,ORD027569,99.77,5,SELL
27590,ORD027590,ORD027572,100.09,53,BUY
27590,ORD027590,ORD020619,101.03,5,BUY
27590,ORD027590,ORD021841,101.03,13,BUY
27590,ORD027590,ORD022489,101.03,11,BUY
27598,ORD027598,ORD027589,99.88,16,SELL
27598,ORD027598,ORD027594,99.82,34,SELL
27602,ORD027602,ORD022489,101.03,50,BUY
27603,ORD027603,ORD027594,99.82,42,SELL
27603,ORD027603,ORD027569,99.77,41,SELL
27609,ORD027609,ORD027569,99.77,19,SELL
27609,ORD027609,ORD027568,99.75,20,SELL
27611,ORD027611,ORD027568,99.75,56,SELL
27611,ORD027611,ORD027591,99.47,40,SELL
27615,ORD027615,ORD027606,99.88,47,BUY
27618,ORD027618,ORD027606,99.88,8,BUY
27618,ORD027618,ORD022489,101.03,24,BUY
27618,ORD027618,ORD022802,101.03,58,BUY
27619,ORD027619,ORD027591,99.47,19,SELL
27619,ORD027619,ORD027616,99.46,12,SELL
27619,ORD027619,ORD027593,99.40,49,SELL
27626,ORD027626,ORD022802,101.03,30,BUY
27626,ORD027626,ORD023029,101.03,47,BUY
27629,ORD027629,ORD027628,100.54,3,BUY
27629,ORD027629,ORD023029,101.03,1,BUY
27638,ORD027638,ORD027623,100.11,38,SELL
27641,ORD027641,ORD027593,99.40,49,SELL
27641,ORD027641,ORD027460,99.37,13,SELL
27641,ORD027641,ORD027211,99.36,27,SELL
27644,ORD027644,ORD027211,99.36,23,SELL
27644,ORD027644,ORD027488,99.35,28,SELL
27645,ORD027645,ORD027488,99.35,54,SELL
27646,ORD027646,ORD027638,99.61,24,BUY
27646,ORD027646,ORD023029,101.03,3,BUY
27646,ORD027646,ORD025544,101.03,3,BUY
27654,ORD027654,ORD027652,99.98,27,SELL
27655,ORD027655,ORD027649,100.22,9,BUY
27656,ORD027656,ORD027649,100.22,16,BUY
27657,ORD027657,ORD027652,99.98,27,SELL
27660,ORD027660,ORD027652,99.98,4,SELL
27660,ORD027660,ORD027488,99.35,10,SELL
27660,ORD027660,ORD027030,99.29,31,SELL
27661,ORD027661,ORD027030,99.29,42,SELL
27661,ORD027661,ORD027567,99.29,18,SELL
27661,ORD027661,ORD027364,99.28,24,SELL
27662,ORD027662,ORD027649,100.22,26,BUY
27664,ORD027664,ORD027364,99.28,63,SELL
27664,ORD027664,ORD027642,99.27,7,SELL
27666,ORD027666,ORD027665,99.37,23,SELL
27666,ORD027666,ORD027062,99.26,2,SELL
27667,ORD027667,ORD027649,100.22,24,BUY
27667,ORD027667,ORD027650,100.22,62,BUY
27672,ORD027672,ORD027670,99.94,54,SELL
27679,ORD027679,ORD027650,100.22,5,BUY
27681,ORD027681,ORD027678,100.36,28,BUY
27681,ORD027681,ORD027648,100.51,2,BUY
27682,ORD027682,ORD027648,100.51,40,BUY
27682,ORD027682,ORD027671,100.72,14,BUY
27687,ORD027687,ORD027683,100.30,2,BUY
27691,ORD027691,ORD027679,100.24,16,SELL
27691,ORD027691,ORD027676,100.16,26,SELL
27700,ORD027700,ORD027676,100.16,65,SELL
27700,ORD027700,ORD027670,99.94,19,SELL
27710,ORD027710,ORD027683,100.30,49,BUY
27710,ORD027710,ORD027704,100.57,31,BUY
27715,ORD027715,ORD027704,100.57,7,BUY
27715,ORD027715,ORD027696,100.70,72,BUY
27725,ORD027725,ORD027707,100.16,39,SELL
27730,ORD027730,ORD027707,100.16,24,SELL
27730,ORD027730,ORD027708,100.12,23,SELL
27730,ORD027730,ORD027722,99.96,18,SELL
27733,ORD027733,ORD027722,99.96,14,SELL
27736,ORD027736,ORD027731,100.26,39,BUY
27737,ORD027737,ORD027735,100.07,33,SELL
27739,ORD027739,ORD027731,100.26,24,BUY
27739,ORD027739,ORD027696,100.70,17,BUY
27739,ORD027739,ORD027671,100.72,20,BUY
27739,ORD027739,ORD027720,100.78,38,BUY
27741,ORD027741,ORD027720,100.78,50,BUY
27741,ORD027741,ORD027723,100.90,11,BUY
27742,ORD027742,ORD027735,100.07,10,SELL
27742,ORD027742,ORD027722,99.96,14,SELL
27742,ORD027742,ORD027670,99.94,6,SELL
27747,ORD027747,ORD027670,99.94,20,SELL
27747,ORD027747,ORD027685,99.82,37,SELL
27757,ORD027757,ORD027749,100.08,5,BUY
27758,ORD027758,ORD027685,99.82,29,SELL
27758,ORD027758,ORD027728,99.68,22,SELL
27758,ORD027758,ORD027755,99.67,41,SELL
27761,ORD027761,ORD027755,99.67,32,SELL
27770,ORD027770,ORD027762,99.81,24,BUY
27770,ORD027770,ORD027767,99.95,33,BUY
27773,ORD027773,ORD027755,99.67,9,SELL
27778,ORD027778,ORD027755,99.67,6,SELL
27779,ORD027779,ORD027778,99.62,69,BUY
27779,ORD027779,ORD027776,99.74,6,BUY
27781,ORD027781,ORD027701,99.45,64,SELL
27786,ORD027786,ORD027776,99.74,12,BUY
27788,ORD027788,ORD027701,99.45,18,SELL
27788,ORD027788,ORD027713,99.30,38,SELL
27788,ORD027788,ORD027062,99.26,35,SELL
27790,ORD027790,ORD027062,99.26,50,SELL
27790,ORD027790,ORD027084,99.25,17,SELL
27791,ORD027791,ORD027776,99.74,57,BUY
27793,ORD027793,ORD027792,99.37,42,SELL
27793,ORD027793,ORD027084,99.25,45,SELL
27794,ORD027794,ORD027776,99.74,3,BUY
27794,ORD027794,ORD027767,99.95,8,BUY
27794,ORD027794,ORD027783,99.96,66,BUY
27797,ORD027797,ORD027084,99.25,28,SELL
27797,ORD027797,ORD027639,99.25,22,SELL
27806,ORD027806,ORD027783,99.96,14,BUY
27810,ORD027810,ORD027639,99.25,5,SELL
27813,ORD027813,ORD027807,99.65,7,BUY
27817,ORD027817,ORD027639,99.25,39,SELL
27817,ORD027817,ORD027021,99.24,17,SELL
27819,ORD027819,ORD027021,99.24,20,SELL
27819,ORD027819,ORD027388,99.24,15,SELL
27821,ORD027821,ORD027807,99.65,22,BUY
27821,ORD027821,ORD027783,99.96,9,BUY
27821,ORD027821,ORD027749,100.08,28,BUY
27823,ORD027823,ORD027822,99.72,69,SELL
27823,ORD027823,ORD027388,99.24,23,SELL
27825,ORD027825,ORD027388,99.24,33,SELL
27825,ORD027825,ORD027271,99.23,34,SELL
27825,ORD027825,ORD027759,99.22,24,SELL
27829,ORD027829,ORD027749,100.08,19,BUY
27829,ORD027829,ORD027812,100.10,26,BUY
27829,ORD027829,ORD027801,100.37,50,BUY
27832,ORD027832,ORD027801,100.37,4,BUY
27832,ORD027832,ORD027777,100.71,63,BUY
27832,ORD027832,ORD027818,100.72,9,BUY
27834,ORD027834,ORD027833,99.73,37,BUY
27835,ORD027835,ORD027834,100.15,26,SELL
27841,ORD027841,ORD027835,99.87,13,BUY
27843,ORD027843,ORD027759,99.22,14,SELL
27848,ORD027848,ORD027835,99.87,14,BUY
27851,ORD027851,ORD027848,100.02,33,SELL
27851,ORD027851,ORD027847,99.67,36,SELL
27858,ORD027858,ORD027856,99.95,29,SELL
27859,ORD027859,ORD027853,100.04,58,BUY
27861,ORD027861,ORD027853,100.04,19,BUY
27862,ORD027862,ORD027856,99.95,24,SELL
27862,ORD027862,ORD027847,99.67,33,SELL
27862,ORD027862,ORD027860,99.55,2,SELL
27864,ORD027864,ORD027853,100.04,14,BUY
27864,ORD027864,ORD027818,100.72,30,BUY
27864,ORD027864,ORD027763,100.78,6,BUY
27874,ORD027874,ORD027866,99.63,58,BUY
27875,ORD027875,ORD027866,99.63,26,BUY
27875,ORD027875,ORD027869,99.99,34,BUY
27876,ORD027876,ORD027869,99.99,38,BUY
27876,ORD027876,ORD027873,100.18,48,BUY
27878,ORD027878,ORD027873,100.18,16,BUY
27882,ORD027882,ORD027877,100.15,5,SELL
27887,ORD027887,ORD027873,100.18,22,BUY
27892,ORD027892,ORD027873,100.18,13,BUY
27892,ORD027892,ORD027883,100.77,31,BUY
27894,ORD027894,ORD027883,100.77,6,BUY
27894,ORD027894,ORD027763,100.78,32,BUY
27894,ORD027894,ORD027796,100.83,15,BUY
27894,ORD027894,ORD027844,100.83,17,BUY
27900,ORD027900,ORD027898,100.44,11,SELL
27901,ORD027901,ORD027900,100.33,39,BUY
27901,ORD027901,ORD027844,100.83,2,BUY
27901,ORD027901,ORD027820,100.84,18,BUY
27901,ORD027901,ORD027857,100.86,3,BUY
27901,ORD027901,ORD027872,100.88,9,BUY
27903,ORD027903,ORD027877,100.15,23,SELL
27907,ORD027907,ORD027877,100.15,1,SELL
27907,ORD027907,ORD027879,100.13,56,SELL
27909,ORD027909,ORD027872,100.88,38,BUY
27909,ORD027909,ORD027723,100.90,2,BUY
27911,ORD027911,ORD027879,100.13,4,SELL
27911,ORD027911,ORD027860,99.55,6,SELL
27911,ORD027911,ORD027865,99.35,68,SELL
27911,ORD027911,ORD027884,99.35,20,SELL
27919,ORD027919,ORD027914,100.37,49,SELL
27920,ORD027920,ORD027917,100.38,47,BUY
27920,ORD027920,ORD027723,100.90,15,BUY
27925,ORD027925,ORD027914,100.37,45,SELL
27925,ORD027925,ORD027915,100.37,48,SELL
