sequence,order_id,type,side,price,quantity
10479,ORD010479,LIMIT,BUY,100.16,70
10480,ORD010480,LIMIT,BUY,99.87,34
10481,ORD010481,LIMIT,BUY,99.73,92
10482,ORD010482,MARKET,BUY,,99
10483,ORD010483,MARKET,BUY,,90
10484,ORD010484,MARKET,BUY,,41
10485,ORD010485,LIMIT,SELL,99.82,13
10486,ORD010486,LIMIT,BUY,99.29,1
10487,ORD010487,LIMIT,BUY,100.13,59
10488,ORD010488,LIMIT,SELL,101.78,17
10489,ORD010489,LIMIT,BUY,99.21,84
10490,ORD010490,MARKET,BUY,,98
10491,ORD008224,CANCEL,,,
10492,ORD010492,MARKET,SELL,,95
10493,ORD010493,MARKET,BUY,,31
10494,ORD010494,MARKET,SELL,,73
10495,ORD010495,MARKET,SELL,,24
10496,ORD010496,MARKET,SELL,,49
10497,ORD010497,LIMIT,SELL,101.53,29
10498,ORD010498,MARKET,SELL,,81
10499,ORD010499,MARKET,BUY,,21
10500,ORD010500,LIMIT,BUY,99.85,4
10501,ORD010501,LIMIT,BUY,98.88,83
10502,ORD010502,LIMIT,SELL,101.53,45
10503,ORD010503,LIMIT,BUY,100.36,94
10504,ORD010504,MARKET,BUY,,8
10505,ORD010505,LIMIT,SELL,99.88,92
10506,ORD010506,LIMIT,BUY,98.9,83
10507,ORD010507,LIMIT,SELL,101.07,30
10508,ORD010508,MARKET,SELL,,17
10509,ORD010509,MARKET,BUY,,71
10510,ORD010510,MARKET,BUY,,90
10511,ORD010511,MARKET,SELL,,25
10512,ORD001514,CANCEL,,,
10513,ORD010513,LIMIT,BUY,98.54,26
10514,ORD010514,MARKET,BUY,,42
10515,ORD010515,LIMIT,BUY,100.33,64
10516,ORD010516,MARKET,BUY,,19
10517,ORD010517,MARKET,SELL,,55
10518,ORD010518,MARKET,BUY,,69
10519,ORD010519,MARKET,SELL,,80
10520,ORD010520,MARKET,SELL,,78
10521,ORD010521,MARKET,BUY,,31
10522,ORD010522,MARKET,SELL,,93
10523,ORD010523,LIMIT,BUY,98.84,54
10524,ORD010524,LIMIT,BUY,98.87,68
10525,ORD010525,MARKET,SELL,,62
10526,ORD010526,MARKET,BUY,,24
10527,ORD010527,MARKET,BUY,,99
10528,ORD010528,MARKET,SELL,,52
10529,ORD010529,MARKET,BUY,,14
10530,ORD010530,MARKET,SELL,,60
10531,ORD010531,LIMIT,BUY,98.32,52
10532,ORD010532,LIMIT,SELL,100.33,98
10533,ORD010533,MARKET,BUY,,48
10534,ORD010534,MARKET,BUY,,89
10535,ORD010535,MARKET,SELL,,83
10536,ORD010536,MARKET,SELL,,3
10537,ORD010537,MARKET,SELL,,43
10538,ORD010538,MARKET,BUY,,54
10539,ORD010539,LIMIT,SELL,99.79,70
10540,ORD010540,MARKET,BUY,,56
10541,ORD005251,CANCEL,,,
10542,ORD010542,LIMIT,SELL,101.09,17
10543,ORD010543,MARKET,SELL,,97
10544,ORD010544,MARKET,BUY,,2
10545,ORD010545,LIMIT,SELL,100.27,63
10546,ORD010546,MARKET,SELL,,14
10547,ORD010547,MARKET,BUY,,99
10548,ORD010548,MARKET,BUY,,13
10549,ORD010549,LIMIT,SELL,100.92,85
10550,ORD010550,LIMIT,BUY,100.07,65
10551,ORD010551,LIMIT,BUY,98.78,33
10552,ORD010552,LIMIT,BUY,98.34,61
10553,ORD010553,LIMIT,SELL,101.24,42
10554,ORD010554,MARKET,SELL,,78
10555,ORD002370,CANCEL,,,
10556,ORD010556,MARKET,SELL,,73
10557,ORD010557,MARKET,SELL,,68
10558,ORD004396,CANCEL,,,
10559,ORD003746,CANCEL,,,
10560,ORD010560,LIMIT,BUY,98.65,13
10561,ORD010561,MARKET,SELL,,96
10562,ORD010562,LIMIT,BUY,98.61,54
10563,ORD010563,LIMIT,BUY,99.6,72
10564,ORD010564,LIMIT,BUY,100.32,31
10565,ORD010565,MARKET,SELL,,23
10566,ORD010566,LIMIT,BUY,99.39,47
10567,ORD010567,LIMIT,BUY,98.3,68
10568,ORD010568,MARKET,BUY,,32
10569,ORD007109,CANCEL,,,
10570,ORD010570,LIMIT,SELL,100.87,51
10571,ORD010571,LIMIT,SELL,101.46,84
10572,ORD010572,MARKET,BUY,,97
10573,ORD010573,MARKET,BUY,,8
10574,ORD010574,LIMIT,BUY,99.06,95
10575,ORD010575,MARKET,BUY,,91
10576,ORD010576,LIMIT,SELL,100.48,15
10577,ORD010577,MARKET,BUY,,90
10578,ORD010578,MARKET,BUY,,100
10579,ORD010579,MARKET,BUY,,18
10580,ORD010580,LIMIT,BUY,99.74,40
10581,ORD010581,LIMIT,BUY,99.02,43
10582,ORD010582,MARKET,BUY,,22
10583,ORD010583,MARKET,SELL,,75
10584,ORD010584,LIMIT,SELL,100.17,42
10585,ORD010585,MARKET,BUY,,19
10586,ORD010586,LIMIT,BUY,98.9,68
10587,ORD010587,LIMIT,SELL,99.87,66
10588,ORD010588,MARKET,SELL,,28
10589,ORD010589,LIMIT,BUY,98.2,77
10590,ORD006920,CANCEL,,,
10591,ORD010591,MARKET,SELL,,3
10592,ORD010592,LIMIT,BUY,98.22,93
10593,ORD010593,LIMIT,BUY,100.19,79
10594,ORD010594,MARKET,SELL,,42
10595,ORD010595,LIMIT,BUY,98.47,77
10596,ORD010596,MARKET,BUY,,34
10597,ORD010597,LIMIT,BUY,99.41,79
10598,ORD010598,LIMIT,SELL,100.78,44
10599,ORD010599,LIMIT,SELL,100.71,76
10600,ORD010600,LIMIT,BUY,98.44,24
10601,ORD010601,MARKET,SELL,,70
10602,ORD010602,LIMIT,SELL,101.97,8
10603,ORD010603,MARKET,BUY,,3
10604,ORD010604,MARKET,SELL,,27
10605,ORD010605,MARKET,SELL,,88
10606,ORD010606,MARKET,BUY,,90
10607,ORD010607,LIMIT,SELL,101.26,71
10608,ORD010608,MARKET,BUY,,44
10609,ORD010609,MARKET,BUY,,28
10610,ORD010610,MARKET,BUY,,24
10611,ORD010611,LIMIT,SELL,101.2,1
10612,ORD010612,MARKET,SELL,,89
10613,ORD009254,CANCEL,,,
10614,ORD010614,LIMIT,SELL,101.45,7
10615,ORD010615,LIMIT,SELL,100.68,63
10616,ORD010616,LIMIT,SELL,100.71,59
10617,ORD010617,LIMIT,BUY,99.33,43
10618,ORD010618,LIMIT,BUY,98.24,87
10619,ORD010619,MARKET,SELL,,83
10620,ORD010620,LIMIT,BUY,100.05,100
10621,ORD010621,MARKET,BUY,,2
10622,ORD010622,LIMIT,SELL,100.64,28
10623,ORD010623,LIMIT,SELL,101.44,97
10624,ORD010624,MARKET,SELL,,58
10625,ORD010625,MARKET,SELL,,43
10626,ORD010626,LIMIT,SELL,101.69,47
10627,ORD008817,CANCEL,,,
10628,ORD010628,LIMIT,SELL,100.75,68
10629,ORD010629,MARKET,SELL,,66
10630,ORD010630,MARKET,BUY,,7
10631,ORD010631,MARKET,SELL,,83
10632,ORD010632,MARKET,BUY,,57
10633,ORD010633,MARKET,SELL,,34
10634,ORD010634,MARKET,SELL,,1
10635,ORD010635,LIMIT,BUY,98.78,5
10636,ORD010636,MARKET,SELL,,26
10637,ORD010637,LIMIT,SELL,100.34,14
10638,ORD010638,LIMIT,BUY,99.62,26
10639,ORD010639,LIMIT,SELL,100.41,79
10640,ORD010640,MARKET,SELL,,74
10641,ORD010641,LIMIT,BUY,98.62,83
10642,ORD010642,LIMIT,BUY,99.54,60
10643,ORD010643,LIMIT,BUY,100.15,92
10644,ORD010644,LIMIT,SELL,100.65,25
10645,ORD010645,LIMIT,SELL,101.93,76
10646,ORD010646,MARKET,BUY,,34
10647,ORD010647,LIMIT,SELL,100.18,33
10648,ORD010648,LIMIT,BUY,98.76,62
10649,ORD010649,LIMIT,BUY,99.04,51
10650,ORD010650,LIMIT,BUY,99.32,62
10651,ORD010651,MARKET,SELL,,94
10652,ORD010652,LIMIT,BUY,98.47,80
10653,ORD010653,MARKET,SELL,,9
10654,ORD010654,LIMIT,SELL,101.34,82
10655,ORD010655,MARKET,SELL,,9
10656,ORD010656,MARKET,SELL,,41
10657,ORD010657,MARKET,SELL,,18
10658,ORD010658,LIMIT,SELL,101.05,69
10659,ORD010659,MARKET,SELL,,42
10660,ORD010660,LIMIT,BUY,99.04,12
10661,ORD010661,LIMIT,SELL,100.63,27
10662,ORD010662,MARKET,BUY,,40
10663,ORD010663,LIMIT,BUY,100.47,42
10664,ORD010664,MARKET,BUY,,48
10665,ORD010665,LIMIT,BUY,98.45,45
10666,ORD010666,MARKET,SELL,,14
10667,ORD010667,LIMIT,BUY,99.16,99
10668,ORD010668,LIMIT,BUY,98.71,17
10669,ORD010669,MARKET,SELL,,64
10670,ORD010670,MARKET,BUY,,60
10671,ORD010671,MARKET,BUY,,96
10672,ORD010672,MARKET,SELL,,81
10673,ORD010673,MARKET,SELL,,38
10674,ORD010674,MARKET,BUY,,54
10675,ORD007875,CANCEL,,,
10676,ORD010676,MARKET,BUY,,47
10677,ORD010677,LIMIT,BUY,99.6,76
10678,ORD010678,MARKET,SELL,,22
10679,ORD010679,MARKET,BUY,,93
10680,ORD010680,LIMIT,SELL,101.89,30
10681,ORD010681,MARKET,BUY,,84
10682,ORD010682,LIMIT,SELL,100.41,34
10683,ORD010683,LIMIT,SELL,99.92,7
10684,ORD010684,LIMIT,BUY,100.48,43
10685,ORD010685,MARKET,SELL,,22
10686,ORD010686,LIMIT,SELL,101.83,31
10687,ORD008436,CANCEL,,,
10688,ORD010688,LIMIT,BUY,99.53,1
10689,ORD010689,MARKET,BUY,,82
10690,ORD010690,MARKET,SELL,,63
10691,ORD007857,CANCEL,,,
10692,ORD010692,MARKET,BUY,,47
10693,ORD010693,MARKET,SELL,,48
10694,ORD010694,LIMIT,BUY,98.38,34
10695,ORD010695,MARKET,SELL,,50
10696,ORD010696,MARKET,BUY,,45
10697,ORD010697,LIMIT,SELL,100.02,26
10698,ORD010698,MARKET,BUY,,95
10699,ORD010699,LIMIT,SELL,99.5,87
10700,ORD010700,MARKET,SELL,,48
10701,ORD009396,CANCEL,,,
10702,ORD010702,MARKET,BUY,,87
10703,ORD010703,LIMIT,SELL,100.79,98
10704,ORD010704,LIMIT,BUY,98.81,51
10705,ORD010705,LIMIT,SELL,101.37,92
10706,ORD010706,MARKET,BUY,,24
10707,ORD005363,CANCEL,,,
10708,ORD008323,CANCEL,,,
10709,ORD010709,LIMIT,BUY,100.17,55
10710,ORD010710,LIMIT,SELL,99.75,32
10711,ORD010711,MARKET,BUY,,11
10712,ORD010712,LIMIT,BUY,100.46,19
10713,ORD010713,LIMIT,BUY,98.27,19
10714,ORD010714,LIMIT,SELL,101.79,98
10715,ORD010715,LIMIT,BUY,98.33,37
10716,ORD010716,MARKET,SELL,,34
10717,ORD010717,MARKET,BUY,,31
10718,ORD005182,CANCEL,,,
10719,ORD010719,MARKET,BUY,,13
10720,ORD010720,LIMIT,SELL,101.01,70
10721,ORD010721,MARKET,BUY,,31
10722,ORD010722,LIMIT,SELL,101.29,30
10723,ORD010723,LIMIT,BUY,100.43,15
10724,ORD010724,LIMIT,SELL,99.96,36
10725,ORD010725,MARKET,SELL,,63
10726,ORD010726,MARKET,SELL,,99
10727,ORD010727,MARKET,SELL,,47
10728,ORD010728,LIMIT,BUY,98.01,25
10729,ORD009594,CANCEL,,,
10730,ORD001419,CANCEL,,,
10731,ORD010731,MARKET,BUY,,17
10732,ORD010732,LIMIT,BUY,99.8,43
10733,ORD010733,MARKET,BUY,,63
10734,ORD010734,MARKET,BUY,,76
10735,ORD010735,LIMIT,SELL,101.17,74
10736,ORD010736,LIMIT,SELL,99.99,93
10737,ORD010737,MARKET,SELL,,65
10738,ORD010738,MARKET,SELL,,77
10739,ORD010739,LIMIT,BUY,100.37,29
10740,ORD010740,MARKET,BUY,,42
10741,ORD010741,MARKET,BUY,,77
10742,ORD010742,MARKET,SELL,,88
10743,ORD006336,CANCEL,,,
10744,ORD010744,LIMIT,BUY,99.72,36
10745,ORD010745,MARKET,BUY,,21
10746,ORD010746,MARKET,BUY,,48
10747,ORD010747,LIMIT,BUY,100.06,73
10748,ORD010748,LIMIT,BUY,99.74,45
10749,ORD008639,CANCEL,,,
10750,ORD010750,MARKET,BUY,,59
10751,ORD010751,LIMIT,SELL,101.65,71
10752,ORD010752,MARKET,BUY,,67
10753,ORD010753,LIMIT,SELL,99.7,79
10754,ORD005415,CANCEL,,,
10755,ORD010755,MARKET,SELL,,62
10756,ORD010756,MARKET,SELL,,90
10757,ORD010757,LIMIT,SELL,100.69,29
10758,ORD010758,MARKET,BUY,,62
10759,ORD008742,CANCEL,,,
10760,ORD010760,LIMIT,BUY,99.51,39
10761,ORD010761,MARKET,SELL,,59
10762,ORD010762,MARKET,SELL,,80
10763,ORD010763,LIMIT,BUY,100.39,49
10764,ORD010764,LIMIT,BUY,99.93,74
10765,ORD010765,MARKET,BUY,,85
10766,ORD004003,CANCEL,,,
10767,ORD010767,LIMIT,BUY,98.92,82
10768,ORD010768,LIMIT,SELL,99.76,15
10769,ORD010769,LIMIT,BUY,100.19,46
10770,ORD010770,LIMIT,BUY,100.45,19
10771,ORD010771,MARKET,SELL,,83
10772,ORD010772,LIMIT,SELL,101.35,73
10773,ORD010773,MARKET,SELL,,26
10774,ORD010774,MARKET,SELL,,37
10775,ORD010775,LIMIT,SELL,101.95,20
10776,ORD006906,CANCEL,,,
10777,ORD010777,MARKET,BUY,,53
10778,ORD010778,LIMIT,SELL,100.25,8
10779,ORD010779,MARKET,BUY,,45
10780,ORD010780,MARKET,SELL,,16
10781,ORD001637,CANCEL,,,
10782,ORD010782,LIMIT,SELL,101.13,4
10783,ORD010783,MARKET,SELL,,10
10784,ORD010784,MARKET,BUY,,47
10785,ORD010785,MARKET,SELL,,57
10786,ORD010786,MARKET,SELL,,57
10787,ORD010787,MARKET,SELL,,21
10788,ORD010788,MARKET,BUY,,85
10789,ORD010789,LIMIT,SELL,101.34,94
10790,ORD010790,MARKET,BUY,,38
10791,ORD010791,LIMIT,SELL,99.52,51
10792,ORD010792,LIMIT,SELL,99.76,95
10793,ORD010793,LIMIT,SELL,101.13,4
10794,ORD010794,LIMIT,BUY,99.64,100
10795,ORD010795,MARKET,SELL,,25
10796,ORD010796,LIMIT,SELL,99.93,4
10797,ORD010797,MARKET,BUY,,54
10798,ORD010798,MARKET,SELL,,10
10799,ORD010799,LIMIT,BUY,98.69,27
10800,ORD010800,MARKET,SELL,,2
10801,ORD010801,LIMIT,SELL,100.78,71
10802,ORD010802,MARKET,SELL,,99
10803,ORD010803,LIMIT,SELL,100.17,34
10804,ORD010804,LIMIT,SELL,100.33,3
10805,ORD010805,MARKET,BUY,,17
10806,ORD010806,MARKET,SELL,,20
10807,ORD010807,LIMIT,BUY,98.29,43
10808,ORD010808,LIMIT,BUY,99.09,93
10809,ORD010809,MARKET,BUY,,97
10810,ORD010810,MARKET,BUY,,5
10811,ORD010811,LIMIT,SELL,99.53,33
10812,ORD010812,MARKET,SELL,,41
10813,ORD010813,LIMIT,BUY,98.09,26
10814,ORD010814,MARKET,BUY,,1
10815,ORD010815,LIMIT,SELL,100.86,40
10816,ORD010816,MARKET,BUY,,3
10817,ORD010817,LIMIT,SELL,99.59,79
10818,ORD010818,MARKET,BUY,,30
10819,ORD010819,MARKET,SELL,,87
10820,ORD005320,CANCEL,,,
10821,ORD010821,LIMIT,BUY,99.76,35
10822,ORD010822,LIMIT,BUY,99.53,65
10823,ORD010823,LIMIT,SELL,99.78,76
10824,ORD010824,LIMIT,BUY,99.12,40
10825,ORD010825,LIMIT,SELL,101.66,33
10826,ORD010826,MARKET,SELL,,25
10827,ORD010827,LIMIT,SELL,99.87,55
10828,ORD010828,MARKET,BUY,,69
10829,ORD010829,LIMIT,SELL,101.64,56
10830,ORD010830,LIMIT,BUY,98.09,9
10831,ORD010831,LIMIT,BUY,99.82,90
10832,ORD010832,LIMIT,BUY,98.47,95
10833,ORD010833,MARKET,SELL,,67
10834,ORD010834,MARKET,SELL,,65
10835,ORD010835,MARKET,SELL,,89
10836,ORD010836,LIMIT,SELL,100.76,29
10837,ORD010837,LIMIT,BUY,100.15,29
10838,ORD010838,LIMIT,BUY,99.14,23
10839,ORD010839,LIMIT,BUY,99.98,50
10840,ORD010840,LIMIT,SELL,99.54,58
10841,ORD010841,LIMIT,BUY,100.42,94
10842,ORD010842,MARKET,BUY,,52
10843,ORD010843,LIMIT,SELL,100.56,15
10844,ORD010844,LIMIT,BUY,98.0,31
10845,ORD010845,LIMIT,BUY,99.68,62
10846,ORD010846,MARKET,SELL,,53
10847,ORD010757,CANCEL,,,
10848,ORD010848,MARKET,BUY,,75
10849,ORD010849,MARKET,SELL,,51
10850,ORD010850,MARKET,SELL,,92
10851,ORD010851,LIMIT,BUY,98.07,5
10852,ORD010852,LIMIT,BUY,98.13,28
10853,ORD004297,CANCEL,,,
10854,ORD010854,MARKET,BUY,,48
10855,ORD010855,MARKET,SELL,,10
10856,ORD010856,LIMIT,SELL,101.61,34
10857,ORD010857,MARKET,BUY,,48
10858,ORD004178,CANCEL,,,
10859,ORD010859,MARKET,BUY,,12
10860,ORD010860,LIMIT,BUY,100.25,79
10861,ORD010861,MARKET,BUY,,67
10862,ORD010862,MARKET,BUY,,12
10863,ORD010863,LIMIT,SELL,101.89,12
10864,ORD010864,MARKET,SELL,,43
10865,ORD010865,MARKET,BUY,,64
10866,ORD010866,LIMIT,BUY,98.26,58
10867,ORD010867,LIMIT,BUY,99.55,7
10868,ORD010868,LIMIT,BUY,98.98,26
10869,ORD010869,MARKET,BUY,,64
10870,ORD010870,MARKET,SELL,,47
10871,ORD010871,LIMIT,SELL,101.63,99
10872,ORD010872,LIMIT,BUY,98.62,85
10873,ORD010873,MARKET,SELL,,77
10874,ORD010874,MARKET,SELL,,14
10875,ORD010875,LIMIT,SELL,101.41,92
10876,ORD010102,CANCEL,,,
10877,ORD010877,MARKET,BUY,,32
10878,ORD010878,LIMIT,BUY,100.12,33
10879,ORD010879,MARKET,SELL,,88
10880,ORD010880,MARKET,SELL,,91
10881,ORD010881,MARKET,SELL,,52
10882,ORD010882,MARKET,BUY,,51
10883,ORD010883,LIMIT,SELL,99.62,29
10884,ORD010884,LIMIT,SELL,101.27,52
10885,ORD010885,LIMIT,SELL,99.85,89
10886,ORD010886,LIMIT,SELL,101.7,17
10887,ORD010887,MARKET,BUY,,100
10888,ORD010888,MARKET,BUY,,49
10889,ORD004180,CANCEL,,,
10890,ORD010890,LIMIT,SELL,100.53,93
10891,ORD010891,LIMIT,BUY,99.77,76
10892,ORD010892,LIMIT,SELL,101.68,80
10893,ORD010893,LIMIT,BUY,99.67,58
10894,ORD010894,MARKET,SELL,,78
10895,ORD010895,MARKET,BUY,,70
10896,ORD010896,MARKET,SELL,,82
10897,ORD010897,MARKET,SELL,,92
10898,ORD010898,LIMIT,SELL,100.44,83
10899,ORD010899,LIMIT,BUY,99.1,29
10900,ORD010900,LIMIT,SELL,100.61,97
10901,ORD010901,LIMIT,BUY,98.45,74
10902,ORD003723,CANCEL,,,
10903,ORD010903,LIMIT,BUY,99.34,44
10904,ORD010904,MARKET,BUY,,93
10905,ORD010905,MARKET,BUY,,21
10906,ORD010906,MARKET,SELL,,95
10907,ORD010648,CANCEL,,,
10908,ORD010908,MARKET,SELL,,3
10909,ORD010909,LIMIT,SELL,100.76,80
10910,ORD010910,LIMIT,BUY,98.32,48
10911,ORD010911,LIMIT,SELL,101.39,28
10912,ORD010912,MARKET,SELL,,82
10913,ORD010913,LIMIT,SELL,101.07,3
10914,ORD010914,MARKET,SELL,,26
10915,ORD010915,LIMIT,SELL,101.98,78
10916,ORD010916,LIMIT,BUY,98.74,68
10917,ORD010917,MARKET,BUY,,92
10918,ORD010918,LIMIT,SELL,99.96,72
10919,ORD010919,LIMIT,BUY,98.86,26
10920,ORD000456,CANCEL,,,
10921,ORD010921,LIMIT,BUY,99.99,91
10922,ORD010922,LIMIT,SELL,101.86,10
10923,ORD010923,LIMIT,BUY,98.6,36
10924,ORD010924,MARKET,BUY,,68
10925,ORD010925,MARKET,SELL,,97
10926,ORD010926,MARKET,BUY,,64
10927,ORD010927,MARKET,BUY,,63
10928,ORD010928,MARKET,SELL,,45
10929,ORD006711,CANCEL,,,
10930,ORD010930,MARKET,BUY,,26
10931,ORD010931,LIMIT,BUY,100.01,57
10932,ORD010932,MARKET,SELL,,43
10933,ORD010933,LIMIT,BUY,98.48,96
10934,ORD010934,LIMIT,SELL,101.13,51
10935,ORD010935,MARKET,BUY,,50
10936,ORD010936,LIMIT,BUY,99.18,11
10937,ORD010937,LIMIT,BUY,99.84,20
10938,ORD010938,MARKET,SELL,,9
10939,ORD010939,LIMIT,BUY,98.66,31
10940,ORD010940,MARKET,SELL,,68
10941,ORD010941,LIMIT,SELL,101.36,61
10942,ORD010942,MARKET,SELL,,51
10943,ORD010115,CANCEL,,,
10944,ORD010944,LIMIT,BUY,98.77,93
10945,ORD010945,MARKET,BUY,,87
10946,ORD010946,LIMIT,BUY,99.69,77
10947,ORD010947,LIMIT,SELL,100.62,32
10948,ORD010948,MARKET,SELL,,49
10949,ORD010949,MARKET,BUY,,39
10950,ORD010950,LIMIT,SELL,100.21,15
10951,ORD010951,MARKET,SELL,,1
10952,ORD010952,MARKET,BUY,,46
10953,ORD010953,LIMIT,SELL,99.95,29
10954,ORD010954,MARKET,SELL,,50
10955,ORD010955,LIMIT,SELL,100.35,34
10956,ORD006633,CANCEL,,,
10957,ORD010957,LIMIT,BUY,98.9,46
10958,ORD010958,LIMIT,SELL,101.07,22
10959,ORD010959,LIMIT,BUY,98.66,5
10960,ORD010960,MARKET,SELL,,51
10961,ORD010961,LIMIT,BUY,100.45,91
10962,ORD010962,MARKET,BUY,,72
10963,ORD010963,MARKET,SELL,,89
10964,ORD010964,LIMIT,BUY,98.16,31
10965,ORD010965,LIMIT,SELL,99.87,67
10966,ORD010966,LIMIT,SELL,100.79,35
10967,ORD010967,MARKET,SELL,,17
10968,ORD010968,LIMIT,SELL,100.1,41
10969,ORD010969,LIMIT,BUY,98.15,79
10970,ORD010970,LIMIT,SELL,100.84,1
10971,ORD010971,LIMIT,SELL,100.46,93
10972,ORD010972,LIMIT,BUY,99.13,26
10973,ORD010973,LIMIT,SELL,99.94,22
10974,ORD010974,MARKET,SELL,,45
10975,ORD010975,MARKET,SELL,,69
10976,ORD010976,MARKET,SELL,,52
10977,ORD010977,MARKET,SELL,,61
10978,ORD010978,LIMIT,BUY,99.81,26
10979,ORD010979,LIMIT,BUY,100.45,10
10980,ORD010980,MARKET,BUY,,54
10981,ORD010981,MARKET,BUY,,40
10982,ORD010982,LIMIT,SELL,100.86,93
10983,ORD010983,MARKET,SELL,,51
10984,ORD010984,LIMIT,BUY,98.45,60
10985,ORD010985,MARKET,BUY,,64
10986,ORD010986,MARKET,SELL,,88
10987,ORD010987,LIMIT,SELL,99.73,35
10988,ORD010988,MARKET,SELL,,19
10989,ORD010989,LIMIT,SELL,99.98,41
10990,ORD010990,LIMIT,BUY,98.06,80
10991,ORD010991,MARKET,BUY,,57
10992,ORD010992,MARKET,SELL,,37
10993,ORD010993,LIMIT,BUY,98.86,41
10994,ORD010994,LIMIT,BUY,100.37,72
10995,ORD010995,MARKET,SELL,,12
10996,ORD010996,MARKET,BUY,,4
10997,ORD010997,LIMIT,SELL,101.94,78
10998,ORD010998,MARKET,BUY,,51
10999,ORD010999,MARKET,SELL,,71
11000,ORD011000,LIMIT,SELL,99.9,42
11001,ORD011001,LIMIT,BUY,98.61,89
11002,ORD011002,LIMIT,BUY,98.22,13
11003,ORD011003,LIMIT,SELL,100.63,99
11004,ORD011004,MARKET,BUY,,76
11005,ORD011005,LIMIT,SELL,101.41,97
11006,ORD011006,MARKET,BUY,,90
11007,ORD011007,MARKET,BUY,,69
11008,ORD011008,MARKET,BUY,,26
11009,ORD011009,LIMIT,BUY,100.0,28
11010,ORD011010,MARKET,SELL,,25
11011,ORD011011,LIMIT,SELL,100.79,30
11012,ORD011012,MARKET,SELL,,81
11013,ORD011013,LIMIT,SELL,100.28,40
11014,ORD011014,MARKET,BUY,,52
11015,ORD011015,LIMIT,BUY,99.96,58
11016,ORD011016,LIMIT,BUY,98.94,91
11017,ORD011017,MARKET,SELL,,75
11018,ORD011018,LIMIT,BUY,98.22,23
11019,ORD011019,LIMIT,SELL,101.11,81
11020,ORD011020,LIMIT,SELL,100.71,22
11021,ORD011021,LIMIT,BUY,98.34,16
11022,ORD011022,MARKET,BUY,,20
11023,ORD011023,LIMIT,BUY,100.05,77
11024,ORD011024,MARKET,BUY,,1
11025,ORD011025,LIMIT,SELL,101.85,63
11026,ORD011026,MARKET,BUY,,97
11027,ORD011027,LIMIT,SELL,101.88,5
11028,ORD011028,MARKET,BUY,,42
11029,ORD011029,LIMIT,SELL,100.8,11
11030,ORD011030,MARKET,BUY,,36
11031,ORD011031,MARKET,BUY,,46
11032,ORD011032,MARKET,BUY,,95
11033,ORD011033,LIMIT,BUY,98.86,74
11034,ORD011034,LIMIT,BUY,99.9,61
11035,ORD011035,LIMIT,BUY,100.11,80
11036,ORD011036,LIMIT,BUY,98.17,49
11037,ORD011037,LIMIT,SELL,100.29,90
11038,ORD011038,LIMIT,BUY,100.07,74
11039,ORD011039,LIMIT,BUY,98.06,73
11040,ORD011040,MARKET,BUY,,67
11041,ORD002027,CANCEL,,,
11042,ORD011042,LIMIT,BUY,99.04,80
11043,ORD011043,LIMIT,BUY,98.91,26
11044,ORD011044,MARKET,SELL,,8
11045,ORD008653,CANCEL,,,
11046,ORD002819,CANCEL,,,
11047,ORD011047,MARKET,SELL,,81
11048,ORD011048,MARKET,BUY,,23
11049,ORD011049,LIMIT,SELL,101.36,40
11050,ORD011050,LIMIT,BUY,98.75,77
11051,ORD011051,MARKET,SELL,,71
11052,ORD011052,MARKET,SELL,,13
11053,ORD011053,MARKET,BUY,,37
11054,ORD007176,CANCEL,,,
11055,ORD011055,LIMIT,SELL,101.18,38
11056,ORD011056,MARKET,BUY,,73
11057,ORD011057,MARKET,BUY,,83
11058,ORD011058,LIMIT,BUY,100.04,52
11059,ORD011059,LIMIT,BUY,99.7,47
11060,ORD011060,LIMIT,SELL,101.63,49
11061,ORD011061,MARKET,BUY,,25
11062,ORD011062,LIMIT,BUY,98.08,66
11063,ORD011063,MARKET,BUY,,70
11064,ORD011064,MARKET,SELL,,26
11065,ORD011065,MARKET,BUY,,4
11066,ORD011066,MARKET,SELL,,11
11067,ORD011067,LIMIT,SELL,101.48,53
11068,ORD011068,LIMIT,SELL,100.01,8
11069,ORD011069,LIMIT,SELL,99.69,25
11070,ORD011070,LIMIT,BUY,98.87,84
11071,ORD011071,MARKET,SELL,,8
11072,ORD011072,MARKET,BUY,,91
11073,ORD011073,LIMIT,SELL,99.51,36
11074,ORD011074,MARKET,SELL,,85
11075,ORD011075,LIMIT,BUY,99.66,65
11076,ORD011076,LIMIT,BUY,99.46,87
11077,ORD011077,MARKET,SELL,,32
11078,ORD011078,MARKET,SELL,,47
11079,ORD011079,MARKET,SELL,,20
11080,ORD011080,MARKET,SELL,,8
11081,ORD011081,MARKET,BUY,,19
11082,ORD011082,MARKET,BUY,,56
11083,ORD011083,LIMIT,BUY,98.77,30
11084,ORD011084,LIMIT,BUY,99.87,97
11085,ORD011085,LIMIT,SELL,99.83,50
11086,ORD011086,LIMIT,SELL,100.91,67
11087,ORD011087,MARKET,BUY,,9
11088,ORD011088,MARKET,BUY,,90
11089,ORD008746,CANCEL,,,
11090,ORD011090,MARKET,SELL,,48
11091,ORD011091,LIMIT,SELL,101.76,24
11092,ORD011092,MARKET,BUY,,40
11093,ORD011093,MARKET,BUY,,51
11094,ORD011094,LIMIT,BUY,98.06,63
11095,ORD011095,MARKET,BUY,,26
