after_sequence,taker_id,maker_id,price,quantity,taker_side
11884,ORD011884,ORD011875,99.90,4,SELL
11886,ORD011886,ORD011875,99.90,1,SELL
11886,ORD011886,ORD011885,99.48,7,SELL
11886,ORD011886,ORD011882,98.71,47,SELL
11887,ORD011887,ORD011882,98.71,1,SELL
11889,ORD011889,ORD011878,100.33,2,BUY
11889,ORD011889,ORD011867,100.77,14,BUY
11889,ORD011889,ORD011868,100.78,39,BUY
11889,ORD011889,ORD011869,101.70,26,BUY
11893,ORD011893,ORD011891,100.29,9,SELL
11894,ORD011894,ORD011892,101.59,74,BUY
11894,ORD011894,ORD011869,101.70,25,BUY
11895,ORD011895,ORD011869,101.70,9,BUY
11895,ORD011895,ORD011873,101.77,23,BUY
11895,ORD011895,ORD011842,101.85,18,BUY
11895,ORD011895,ORD011881,102.00,29,BUY
11897,ORD011897,ORD011891,100.29,52,SELL
11904,ORD011904,ORD011901,100.48,10,BUY
11904,ORD011904,ORD011902,101.82,4,BUY
11908,ORD011908,ORD011905,100.85,18,BUY
11908,ORD011908,ORD011906,101.76,18,BUY
11910,ORD011910,ORD011891,100.29,20,SELL
11910,ORD011910,ORD011898,100.00,31,SELL
11911,ORD011911,ORD011898,100.00,45,SELL
11912,ORD011912,ORD011898,100.00,17,SELL
11912,ORD011912,ORD011890,99.80,16,SELL
11912,ORD011912,ORD011907,99.23,56,SELL
11914,ORD011914,ORD011913,100.59,48,BUY
11915,ORD011915,ORD011907,99.23,17,SELL
11918,ORD011918,ORD011917,99.64,78,SELL
11928,ORD011928,ORD011919,99.50,22,BUY
11928,ORD011928,ORD011925,99.72,53,BUY
11930,ORD011930,ORD011925,99.72,45,BUY
11930,ORD011930,ORD011913,100.59,3,BUY
11934,ORD011934,ORD011932,100.04,20,BUY
11936,ORD011936,ORD011932,100.04,40,BUY
11941,ORD011941,ORD011940,99.06,23,SELL
11943,ORD011943,ORD011937,99.51,9,BUY
11944,ORD011944,ORD011937,99.51,27,BUY
11944,ORD011944,ORD011932,100.04,15,BUY
11944,ORD011944,ORD011913,100.59,26,BUY
11948,ORD011948,ORD011913,100.59,22,BUY
11948,ORD011948,ORD011927,101.01,4,BUY
11953,ORD011953,ORD011949,100.88,27,BUY
11953,ORD011953,ORD011927,101.01,21,BUY
11953,ORD011953,ORD011926,101.33,15,BUY
11954,ORD011954,ORD011926,101.33,24,BUY
11954,ORD011954,ORD011920,101.34,39,BUY
11955,ORD011955,ORD011946,100.09,75,SELL
11956,ORD011956,ORD011920,101.34,1,BUY
11956,ORD011956,ORD011923,101.39,54,BUY
11956,ORD011956,ORD011931,101.47,12,BUY
11957,ORD011957,ORD011946,100.09,4,SELL
11957,ORD011957,ORD011947,99.89,22,SELL
11958,ORD011958,ORD011947,99.89,60,SELL
11958,ORD011958,ORD011952,98.95,24,SELL
11958,ORD011958,ORD011951,98.53,16,SELL
11959,ORD011959,ORD011951,98.53,51,SELL
11960,ORD011960,ORD011931,101.47,25,BUY
11960,ORD011960,ORD011950,101.48,20,BUY
11960,ORD011960,ORD011909,101.54,36,BUY
11964,ORD011964,ORD011962,100.85,53,BUY
11964,ORD011964,ORD011909,101.54,21,BUY
11966,ORD011966,ORD011965,101.47,73,BUY
11966,ORD011966,ORD011909,101.54,16,BUY
11968,ORD011968,ORD011909,101.54,7,BUY
11968,ORD011968,ORD011921,101.62,24,BUY
11970,ORD011970,ORD011963,99.21,69,SELL
11972,ORD011972,ORD011969,101.23,39,BUY
11974,ORD011974,ORD011971,100.06,60,SELL
11979,ORD011979,ORD011978,100.77,80,BUY
11980,ORD011980,ORD011971,100.06,37,SELL
11980,ORD011980,ORD011961,99.12,51,SELL
11983,ORD011983,ORD011978,100.77,12,BUY
11983,ORD011983,ORD011976,100.81,5,BUY
11983,ORD011983,ORD011969,101.23,25,BUY
11983,ORD011983,ORD011921,101.62,2,BUY
11983,ORD011983,ORD011906,101.76,53,BUY
11984,ORD011984,ORD011906,101.76,28,BUY
11984,ORD011984,ORD011902,101.82,50,BUY
11985,ORD011985,ORD011981,100.44,37,SELL
11986,ORD011986,ORD011981,100.44,46,SELL
11986,ORD011986,ORD011961,99.12,3,SELL
11987,ORD011987,ORD011961,99.12,3,SELL
11987,ORD011987,ORD011975,98.87,5,SELL
11988,ORD011988,ORD011975,98.87,20,SELL
11989,ORD011989,ORD011975,98.87,49,SELL
11991,ORD011991,ORD011902,101.82,40,BUY
11991,ORD011991,ORD011982,101.82,9,BUY
11991,ORD011991,ORD011929,101.83,15,BUY
11997,ORD011997,ORD011996,101.19,5,BUY
11998,ORD011998,ORD011996,101.19,10,BUY
11998,ORD011998,ORD011994,101.23,42,BUY
12001,ORD012001,ORD012000,100.23,21,SELL
12001,ORD012001,ORD011993,99.19,25,SELL
12002,ORD012002,ORD011993,99.19,24,SELL
12004,ORD012004,ORD012003,100.84,79,BUY
12004,ORD012004,ORD011994,101.23,21,BUY
12006,ORD012006,ORD011994,101.23,7,BUY
12007,ORD012007,ORD011994,101.23,19,BUY
12007,ORD012007,ORD012005,101.77,52,BUY
12007,ORD012007,ORD011929,101.83,4,BUY
12008,ORD012008,ORD011929,101.83,45,BUY
12010,ORD012010,ORD012009,101.27,2,BUY
12010,ORD012010,ORD011929,101.83,1,BUY
12010,ORD012010,ORD011903,101.90,12,BUY
12012,ORD012012,ORD011903,101.90,25,BUY
12014,ORD012014,ORD012011,99.30,63,SELL
12014,ORD012014,ORD011993,99.19,5,SELL
12014,ORD012014,ORD011999,98.91,2,SELL
12015,ORD012015,ORD011999,98.91,43,SELL
12015,ORD012015,ORD011975,98.87,24,SELL
12015,ORD012015,ORD011990,98.81,7,SELL
12016,ORD012016,ORD012013,101.00,68,BUY
12016,ORD012016,ORD011903,101.90,15,BUY
12017,ORD012017,ORD011990,98.81,19,SELL
12018,ORD012018,ORD011990,98.81,5,SELL
12018,ORD012018,ORD011951,98.53,26,SELL
12018,ORD012018,ORD011967,98.39,19,SELL
12020,ORD012020,ORD011903,101.90,31,BUY
12021,ORD012021,ORD012019,99.43,20,SELL
12021,ORD012021,ORD011967,98.39,14,SELL
12021,ORD012021,ORD011995,98.27,45,SELL
12024,ORD012024,ORD012023,100.35,55,SELL
12024,ORD012024,ORD012022,98.68,2,SELL
12024,ORD012024,ORD011995,98.27,1,SELL
12028,ORD012028,ORD012026,100.27,61,BUY
12028,ORD012028,ORD012025,101.86,33,BUY
12031,ORD012031,ORD012025,101.86,13,BUY
12033,ORD012033,ORD012030,100.50,8,SELL
12034,ORD012034,ORD012030,100.50,27,SELL
12034,ORD012034,ORD012032,98.13,18,SELL
12039,ORD012039,ORD012038,100.11,6,SELL
12042,ORD012042,ORD012036,99.19,90,SELL
12042,ORD012042,ORD012037,98.77,8,SELL
12043,ORD012043,ORD012037,98.77,27,SELL
12043,ORD012043,ORD012032,98.13,33,SELL
12044,ORD012044,ORD012040,99.55,10,BUY
12045,ORD012045,ORD012040,99.55,6,BUY
12045,ORD012045,ORD012039,99.71,77,BUY
12046,ORD012046,ORD012039,99.71,16,BUY
12046,ORD012046,ORD012035,101.24,42,BUY
12049,ORD012049,ORD012047,100.37,21,SELL
12050,ORD012050,ORD012035,101.24,13,BUY
12050,ORD012050,ORD012025,101.86,37,BUY
12053,ORD012053,ORD012047,100.37,11,SELL
12053,ORD012053,ORD012052,99.04,52,SELL
12053,ORD012053,ORD012051,98.45,6,SELL
12055,ORD012055,ORD012025,101.86,5,BUY
12057,ORD012057,ORD012051,98.45,48,SELL
12059,ORD012059,ORD012058,100.13,14,SELL
12062,ORD012062,ORD012056,101.25,28,BUY
12064,ORD012064,ORD012061,100.20,59,SELL
12068,ORD012068,ORD012061,100.20,8,SELL
12068,ORD012068,ORD012058,100.13,21,SELL
12068,ORD012068,ORD012060,99.14,35,SELL
12072,ORD012072,ORD012071,99.40,35,SELL
12074,ORD012074,ORD012071,99.40,20,SELL
12074,ORD012074,ORD012060,99.14,1,SELL
12075,ORD012075,ORD012073,99.77,83,BUY
12075,ORD012075,ORD012067,100.28,9,BUY
12077,ORD012077,ORD012076,99.88,26,SELL
12078,ORD012078,ORD012067,100.28,15,BUY
12080,ORD012080,ORD012079,99.91,59,BUY
12081,ORD012081,ORD012079,99.91,6,BUY
12081,ORD012081,ORD012067,100.28,19,BUY
12081,ORD012081,ORD012069,101.72,71,BUY
12082,ORD012082,ORD012069,101.72,9,BUY
12085,ORD012085,ORD012084,100.81,35,BUY
12085,ORD012085,ORD012083,101.70,45,BUY
12086,ORD012086,ORD012060,99.14,56,SELL
12086,ORD012086,ORD012065,99.02,12,SELL
12087,ORD012087,ORD012065,99.02,35,SELL
12087,ORD012087,ORD012066,98.98,23,SELL
12088,ORD012088,ORD012066,98.98,46,SELL
12088,ORD012088,ORD012070,98.69,35,SELL
12089,ORD012089,ORD012070,98.69,44,SELL
12091,ORD012091,ORD012070,98.69,21,SELL
12091,ORD012091,ORD012063,98.68,22,SELL
12094,ORD012094,ORD012063,98.68,31,SELL
12094,ORD012094,ORD012092,98.65,40,SELL
12102,ORD012102,ORD012095,100.11,12,SELL
12102,ORD012102,ORD012096,99.63,49,SELL
12102,ORD012102,ORD012092,98.65,1,SELL
12102,ORD012102,ORD012051,98.45,3,SELL
12103,ORD012103,ORD012101,100.38,10,BUY
12104,ORD012104,ORD012101,100.38,1,BUY
12108,ORD012108,ORD012106,99.75,50,BUY
12111,ORD012111,ORD012106,99.75,25,BUY
12111,ORD012111,ORD012101,100.38,45,BUY
12115,ORD012115,ORD012101,100.38,1,BUY
12116,ORD012116,ORD012101,100.38,4,BUY
12116,ORD012116,ORD012114,100.46,33,BUY
12116,ORD012116,ORD012107,101.23,46,BUY
12119,ORD012119,ORD012117,100.10,18,SELL
12120,ORD012120,ORD012117,100.10,27,SELL
12126,ORD012126,ORD012117,100.10,17,SELL
12126,ORD012126,ORD012112,99.78,26,SELL
12128,ORD012128,ORD012121,99.53,42,SELL
12128,ORD012128,ORD012113,99.51,45,SELL
12129,ORD012129,ORD012113,99.51,14,SELL
12129,ORD012129,ORD012127,99.41,25,SELL
12129,ORD012129,ORD012110,99.29,15,SELL
12131,ORD012131,ORD012110,99.29,33,SELL
12132,ORD012132,ORD012110,99.29,21,SELL
12135,ORD012135,ORD012126,99.63,21,BUY
12138,ORD012138,ORD012126,99.63,34,BUY
12138,ORD012138,ORD012136,99.93,6,BUY
12138,ORD012138,ORD012130,101.29,27,BUY
12141,ORD012141,ORD012140,100.25,72,BUY
12141,ORD012141,ORD012139,101.02,11,BUY
12142,ORD012142,ORD012134,99.09,54,SELL
12142,ORD012142,ORD012133,98.97,12,SELL
12144,ORD012144,ORD012139,101.02,68,BUY
12144,ORD012144,ORD012130,101.29,32,BUY
12147,ORD012147,ORD012145,100.00,1,BUY
12149,ORD012149,ORD012148,98.61,27,SELL
12150,ORD012150,ORD012148,98.61,39,SELL
12153,ORD012153,ORD012145,100.00,24,BUY
12154,ORD012154,ORD012152,100.64,48,BUY
12155,ORD012155,ORD012152,100.64,25,BUY
12157,ORD012157,ORD012153,100.21,2,SELL
12157,ORD012157,ORD012156,98.85,9,SELL
12157,ORD012157,ORD012151,98.84,26,SELL
12162,ORD012162,ORD012158,99.55,28,BUY
12163,ORD012163,ORD012158,99.55,14,BUY
12164,ORD012164,ORD012158,99.55,14,BUY
12168,ORD012168,ORD012166,99.75,17,BUY
12168,ORD012168,ORD012165,100.06,17,BUY
12169,ORD012169,ORD012151,98.84,61,SELL
12169,ORD012169,ORD012159,98.64,14,SELL
12169,ORD012169,ORD012148,98.61,8,SELL
12171,ORD012171,ORD012148,98.61,9,SELL
12172,ORD012172,ORD012165,100.06,8,BUY
12173,ORD012173,ORD012172,100.40,23,SELL
12174,ORD012174,ORD012172,100.40,23,SELL
12175,ORD012175,ORD012172,100.40,33,SELL
12177,ORD012177,ORD012176,99.60,25,BUY
12177,ORD012177,ORD012160,100.54,14,BUY
12177,ORD012177,ORD012167,101.07,5,BUY
12179,ORD012179,ORD012167,101.07,44,BUY
12182,ORD012182,ORD012181,98.02,3,SELL
12183,ORD012183,ORD012167,101.07,4,BUY
12183,ORD012183,ORD012130,101.29,20,BUY
12183,ORD012183,ORD012180,101.85,55,BUY
12185,ORD012185,ORD012180,101.85,39,BUY
12185,ORD012185,ORD012184,101.95,33,BUY
12189,ORD012189,ORD012187,100.50,16,SELL
12189,ORD012189,ORD012181,98.02,15,SELL
12191,ORD012191,ORD012186,101.02,15,BUY
12193,ORD012193,ORD012190,99.66,5,SELL
12193,ORD012193,ORD012181,98.02,6,SELL
12197,ORD012197,ORD012192,100.49,9,BUY
12203,ORD012203,ORD012202,99.70,54,SELL
12207,ORD012207,ORD012199,100.02,73,BUY
12208,ORD012208,ORD012202,99.70,13,SELL
12209,ORD012209,ORD012202,99.70,18,SELL
12210,ORD012210,ORD012199,100.02,6,BUY
12210,ORD012210,ORD012200,100.23,8,BUY
12212,ORD012212,ORD012200,100.23,18,BUY
12212,ORD012212,ORD012206,100.25,21,BUY
12217,ORD012217,ORD012214,99.76,18,SELL
12219,ORD012219,ORD012214,99.76,69,SELL
12219,ORD012219,ORD012216,98.64,8,SELL
12220,ORD012220,ORD012216,98.64,16,SELL
12222,ORD012222,ORD012221,98.21,37,SELL
12225,ORD012225,ORD012224,99.94,40,BUY
12231,ORD012231,ORD012230,99.72,28,SELL
12232,ORD012232,ORD012230,99.72,52,SELL
12232,ORD012232,ORD012229,99.69,34,SELL
12233,ORD012233,ORD012224,99.94,33,BUY
12233,ORD012233,ORD012206,100.25,12,BUY
12233,ORD012233,ORD012223,100.34,32,BUY
12234,ORD012234,ORD012229,99.69,12,SELL
12234,ORD012234,ORD012227,99.22,21,SELL
12236,ORD012236,ORD012223,100.34,49,BUY
12236,ORD012236,ORD012192,100.49,15,BUY
12237,ORD012237,ORD012192,100.49,4,BUY
12237,ORD012237,ORD012235,100.88,24,BUY
12237,ORD012237,ORD012186,101.02,3,BUY
12238,ORD012238,ORD012186,101.02,10,BUY
12238,ORD012238,ORD012205,101.02,14,BUY
12241,ORD012241,ORD012240,99.67,31,BUY
12241,ORD012241,ORD012205,101.02,46,BUY
12243,ORD012243,ORD012242,100.47,53,SELL
12244,ORD012244,ORD012205,101.02,18,BUY
12244,ORD012244,ORD012218,101.25,21,BUY
12246,ORD012246,ORD012242,100.47,10,SELL
12247,ORD012247,ORD012242,100.47,34,SELL
12247,ORD012247,ORD012245,100.08,4,SELL
12249,ORD012249,ORD012247,99.99,53,BUY
12249,ORD012249,ORD012218,101.25,43,BUY
12251,ORD012251,ORD012218,101.25,31,BUY
12251,ORD012251,ORD012239,101.52,11,BUY
12256,ORD012256,ORD012255,98.55,23,SELL
12258,ORD012258,ORD012252,100.30,6,BUY
12262,ORD012262,ORD012260,99.54,3,BUY
12263,ORD012263,ORD012260,99.54,49,BUY
12263,ORD012263,ORD012252,100.30,18,BUY
12263,ORD012263,ORD012259,100.76,2,BUY
12263,ORD012263,ORD012253,100.92,9,BUY
12268,ORD012268,ORD012264,99.03,39,SELL
12268,ORD012268,ORD012257,98.72,1,SELL
12269,ORD012269,ORD012253,100.92,66,BUY
12270,ORD012270,ORD012253,100.92,12,BUY
12271,ORD012271,ORD012253,100.92,5,BUY
12271,ORD012271,ORD012239,101.52,24,BUY
12271,ORD012271,ORD012188,101.55,34,BUY
12274,ORD012274,ORD012273,100.71,78,BUY
12276,ORD012276,ORD012272,100.07,1,SELL
12276,ORD012276,ORD012275,98.88,15,SELL
12278,ORD012278,ORD012188,101.55,54,BUY
12280,ORD012280,ORD012279,100.43,59,SELL
12280,ORD012280,ORD012277,99.36,41,SELL
12285,ORD012285,ORD012283,100.63,2,BUY
12286,ORD012286,ORD012283,100.63,75,BUY
12286,ORD012286,ORD012282,101.05,21,BUY
12287,ORD012287,ORD012282,101.05,4,BUY
12287,ORD012287,ORD012196,101.58,3,BUY
12288,ORD012288,ORD012196,101.58,32,BUY
12288,ORD012288,ORD012266,101.85,26,BUY
12288,ORD012288,ORD012267,101.86,26,BUY
12293,ORD012293,ORD012290,101.55,70,BUY
12294,ORD012294,ORD012289,99.56,47,SELL
12294,ORD012294,ORD012277,99.36,34,SELL
12294,ORD012294,ORD012281,98.95,9,SELL
12296,ORD012296,ORD012295,100.48,75,SELL
12297,ORD012297,ORD012296,100.11,10,BUY
12297,ORD012297,ORD012290,101.55,19,BUY
12297,ORD012297,ORD012267,101.86,31,BUY
12299,ORD012299,ORD012275,98.88,25,SELL
12299,ORD012299,ORD012257,98.72,18,SELL
12299,ORD012299,ORD012292,98.61,33,SELL
12300,ORD012300,ORD012292,98.61,39,SELL
12303,ORD012303,ORD012301,100.44,59,BUY
12303,ORD012303,ORD012298,101.55,28,BUY
12305,ORD012305,ORD012292,98.61,23,SELL
12306,ORD012306,ORD012304,101.04,2,BUY
12307,ORD012307,ORD012265,98.47,52,SELL
12307,ORD012307,ORD012302,98.39,3,SELL
12307,ORD012307,ORD012291,98.09,20,SELL
12310,ORD012310,ORD012308,100.25,25,SELL
12312,ORD012312,ORD012308,100.25,44,SELL
12313,ORD012313,ORD012308,100.25,6,SELL
12313,ORD012313,ORD012309,98.19,16,SELL
12316,ORD012316,ORD012314,100.22,1,SELL
12316,ORD012316,ORD012309,98.19,48,SELL
12319,ORD012319,ORD012318,99.79,65,BUY
12320,ORD012320,ORD012309,98.19,18,SELL
12322,ORD012322,ORD012318,99.79,19,BUY
12322,ORD012322,ORD012317,100.18,8,BUY
12322,ORD012322,ORD012304,101.04,14,BUY
12322,ORD012322,ORD012315,101.12,53,BUY
12327,ORD012327,ORD012324,98.21,25,SELL
12332,ORD012332,ORD012326,100.53,65,BUY
12332,ORD012332,ORD012315,101.12,31,BUY
12334,ORD012334,ORD012333,100.98,35,BUY
12336,ORD012336,ORD012333,100.98,16,BUY
12336,ORD012336,ORD012315,101.12,14,BUY
12336,ORD012336,ORD012298,101.55,4,BUY
12336,ORD012336,ORD012267,101.86,5,BUY
12336,ORD012336,ORD012261,101.90,10,BUY
12337,ORD012337,ORD012261,101.90,51,BUY
12338,ORD012338,ORD012261,101.90,23,BUY
12338,ORD012338,ORD012215,101.93,59,BUY
12341,ORD012341,ORD012339,100.78,86,BUY
12342,ORD012342,ORD012339,100.78,2,BUY
12342,ORD012342,ORD012215,101.93,10,BUY
12346,ORD012346,ORD012340,100.13,26,SELL
12350,ORD012350,ORD012335,99.73,44,SELL
12350,ORD012350,ORD012344,99.39,24,SELL
12350,ORD012350,ORD012330,99.38,7,SELL
12351,ORD012351,ORD012346,99.93,55,BUY
12352,ORD012352,ORD012349,100.97,19,BUY
12352,ORD012352,ORD012215,101.93,20,BUY
12352,ORD012352,ORD012184,101.95,8,BUY
12354,ORD012354,ORD012351,100.32,12,SELL
12355,ORD012355,ORD012184,101.95,36,BUY
12355,ORD012355,ORD012325,101.98,16,BUY
12356,ORD012356,ORD012351,100.32,1,SELL
12358,ORD012358,ORD012351,100.32,8,SELL
12359,ORD012359,ORD012358,100.28,77,BUY
12362,ORD012362,ORD012360,99.92,10,SELL
12363,ORD012363,ORD012330,99.38,60,SELL
12365,ORD012365,ORD012330,99.38,1,SELL
12365,ORD012365,ORD012329,99.30,87,SELL
12365,ORD012365,ORD012364,99.02,3,SELL
12366,ORD012366,ORD012362,99.64,38,BUY
12366,ORD012366,ORD012358,100.28,4,BUY
12366,ORD012366,ORD012361,101.01,29,BUY
12368,ORD012368,ORD012367,100.69,80,BUY
12370,ORD012370,ORD012364,99.02,23,SELL
12370,ORD012370,ORD012347,98.75,30,SELL
12370,ORD012370,ORD012345,98.54,15,SELL
12374,ORD012374,ORD012345,98.54,76,SELL
12374,ORD012374,ORD012371,98.34,24,SELL
12376,ORD012376,ORD012371,98.34,45,SELL
12377,ORD012377,ORD012371,98.34,21,SELL
12377,ORD012377,ORD012328,98.25,8,SELL
12377,ORD012377,ORD012324,98.21,26,SELL
12378,ORD012378,ORD012324,98.21,5,SELL
12378,ORD012378,ORD012331,98.13,8,SELL
12379,ORD012379,ORD012375,99.72,18,BUY
12384,ORD012384,ORD012382,99.57,93,SELL
12385,ORD012385,ORD012375,99.72,3,BUY
12385,ORD012385,ORD012367,100.69,10,BUY
12385,ORD012385,ORD012383,100.73,41,BUY
12390,ORD012390,ORD012383,100.73,35,BUY
12390,ORD012390,ORD012372,100.94,43,BUY
12391,ORD012391,ORD012386,100.29,16,SELL
12392,ORD012392,ORD012372,100.94,2,BUY
12392,ORD012392,ORD012388,101.17,29,BUY
12393,ORD012393,ORD012388,101.17,2,BUY
12394,ORD012394,ORD012388,101.17,51,BUY
12394,ORD012394,ORD012387,101.60,3,BUY
12396,ORD012396,ORD012387,101.60,39,BUY
12398,ORD012398,ORD012387,101.60,12,BUY
12398,ORD012398,ORD012395,101.80,34,BUY
12399,ORD012399,ORD012386,100.29,15,SELL
12399,ORD012399,ORD012389,100.05,27,SELL
12399,ORD012399,ORD012382,99.57,6,SELL
12399,ORD012399,ORD012331,98.13,29,SELL
12405,ORD012405,ORD012400,99.53,19,SELL
12405,ORD012405,ORD012403,98.48,67,SELL
12409,ORD012409,ORD012402,99.67,35,BUY
12412,ORD012412,ORD012402,99.67,42,BUY
12414,ORD012414,ORD012412,99.88,19,SELL
12418,ORD012418,ORD012406,100.69,9,BUY
12418,ORD012418,ORD012416,100.84,65,BUY
12420,ORD012420,ORD012416,100.84,5,BUY
12420,ORD012420,ORD012404,100.85,17,BUY
12422,ORD012422,ORD012419,98.16,36,SELL
12424,ORD012424,ORD012423,98.78,38,SELL
12427,ORD012427,ORD012426,100.70,30,BUY
12427,ORD012427,ORD012404,100.85,11,BUY
12428,ORD012428,ORD012425,100.10,65,SELL
12431,ORD012431,ORD012425,100.10,32,SELL
12432,ORD012432,ORD012431,99.75,27,BUY
12432,ORD012432,ORD012404,100.85,21,BUY
12432,ORD012432,ORD012410,100.86,12,BUY
12432,ORD012432,ORD012401,100.91,1,BUY
12434,ORD012434,ORD012430,99.48,38,SELL
12434,ORD012434,ORD012429,98.45,9,SELL
12434,ORD012434,ORD012433,98.19,7,SELL
12437,ORD012437,ORD012435,98.93,12,SELL
12437,ORD012437,ORD012436,98.88,39,SELL
12441,ORD012441,ORD012438,99.82,4,SELL
12442,ORD012442,ORD012438,99.82,10,SELL
12443,ORD012443,ORD012438,99.82,48,SELL
12444,ORD012444,ORD012401,100.91,34,BUY
12444,ORD012444,ORD012408,101.47,22,BUY
12445,ORD012445,ORD012408,101.47,15,BUY
12447,ORD012447,ORD012438,99.82,4,SELL
12449,ORD012449,ORD012438,99.82,11,SELL
12449,ORD012449,ORD012448,99.77,75,SELL
12451,ORD012451,ORD012408,101.47,52,BUY
12451,ORD012451,ORD012395,101.80,8,BUY
12454,ORD012454,ORD012453,100.47,70,BUY
12454,ORD012454,ORD012452,100.55,28,BUY
12455,ORD012455,ORD012448,99.77,15,SELL
12455,ORD012455,ORD012446,99.40,69,SELL
12457,ORD012457,ORD012446,99.40,4,SELL
12457,ORD012457,ORD012456,99.10,41,SELL
12459,ORD012459,ORD012458,100.49,39,BUY
12459,ORD012459,ORD012452,100.55,19,BUY
12460,ORD012460,ORD012456,99.10,20,SELL
12460,ORD012460,ORD012436,98.88,55,SELL
12460,ORD012460,ORD012450,98.70,13,SELL
12461,ORD012461,ORD012450,98.70,45,SELL
12463,ORD012463,ORD012450,98.70,20,SELL
12463,ORD012463,ORD012433,98.19,31,SELL
12464,ORD012464,ORD012462,100.02,14,BUY
12464,ORD012464,ORD012452,100.55,14,BUY
12464,ORD012464,ORD012395,101.80,43,BUY
12464,ORD012464,ORD012373,101.81,1,BUY
12465,ORD012465,ORD012433,98.19,55,SELL
12467,ORD012467,ORD012373,101.81,68,BUY
12468,ORD012468,ORD012373,101.81,15,BUY
12470,ORD012470,ORD012469,99.67,65,SELL
12470,ORD012470,ORD012466,99.65,10,SELL
12473,ORD012473,ORD012471,98.83,19,SELL
12474,ORD012474,ORD012471,98.83,71,SELL
12476,ORD012476,ORD012475,99.01,17,SELL
12479,ORD012479,ORD012475,99.01,14,SELL
12480,ORD012480,ORD012475,99.01,10,SELL
12480,ORD012480,ORD012477,98.58,43,SELL
12481,ORD012481,ORD012478,100.83,94,BUY
12483,ORD012483,ORD012482,99.16,14,SELL
12483,ORD012483,ORD012477,98.58,8,SELL
12484,ORD012484,ORD012477,98.58,16,SELL
12487,ORD012487,ORD012485,100.44,20,BUY
12487,ORD012487,ORD012486,100.90,11,BUY
12488,ORD012488,ORD012486,100.90,15,BUY
12495,ORD012495,ORD012494,100.04,72,BUY
12499,ORD012499,ORD012496,100.06,31,SELL
12499,ORD012499,ORD012498,98.98,43,SELL
12501,ORD012501,ORD012497,100.12,76,BUY
12501,ORD012501,ORD012500,100.78,7,BUY
12503,ORD012503,ORD012498,98.98,24,SELL
12503,ORD012503,ORD012502,98.65,39,SELL
12506,ORD012506,ORD012504,98.95,4,SELL
12510,ORD012510,ORD012500,100.78,75,BUY
12512,ORD012512,ORD012500,100.78,15,BUY
12512,ORD012512,ORD012509,101.22,6,BUY
12512,ORD012512,ORD012505,101.93,54,BUY
12517,ORD012517,ORD012516,99.91,30,BUY
12518,ORD012518,ORD012517,100.15,7,SELL
12520,ORD012520,ORD012517,100.15,21,SELL
12520,ORD012520,ORD012513,99.61,65,SELL
12520,ORD012520,ORD012511,98.23,11,SELL
12523,ORD012523,ORD012522,100.27,8,BUY
12524,ORD012524,ORD012522,100.27,27,BUY
12529,ORD012529,ORD012527,99.69,27,BUY
12530,ORD012530,ORD012527,99.69,20,BUY
12533,ORD012533,ORD012527,99.69,8,BUY
12533,ORD012533,ORD012525,100.11,92,BUY
12534,ORD012534,ORD012532,98.05,53,SELL
12535,ORD012535,ORD012531,100.75,67,BUY
12535,ORD012535,ORD012528,101.01,13,BUY
12538,ORD012538,ORD012536,98.75,30,SELL
12540,ORD012540,ORD012536,98.75,62,SELL
12540,ORD012540,ORD012532,98.05,17,SELL
12545,ORD012545,ORD012528,101.01,45,BUY
12553,ORD012553,ORD012550,99.29,71,SELL
12553,ORD012553,ORD012547,99.18,5,SELL
12553,ORD012553,ORD012543,98.70,8,SELL
12557,ORD012557,ORD012546,100.69,43,BUY
12558,ORD012558,ORD012546,100.69,6,BUY
12558,ORD012558,ORD012528,101.01,4,BUY
12559,ORD012559,ORD012556,100.49,6,SELL
12561,ORD012561,ORD012556,100.49,25,SELL
12561,ORD012561,ORD012555,99.01,71,SELL
12564,ORD012564,ORD012555,99.01,10,SELL
12566,ORD012566,ORD012528,101.01,17,BUY
12566,ORD012566,ORD012548,101.01,43,BUY
12568,ORD012568,ORD012567,100.26,8,SELL
12569,ORD012569,ORD012567,100.26,17,SELL
12569,ORD012569,ORD012562,98.90,38,SELL
12570,ORD012570,ORD012548,101.01,7,BUY
12570,ORD012570,ORD012554,101.05,19,BUY
12571,ORD012571,ORD012554,101.05,45,BUY
12573,ORD012573,ORD012572,100.35,51,BUY
12573,ORD012573,ORD012554,101.05,9,BUY
12577,ORD012577,ORD012574,99.74,45,SELL
12577,ORD012577,ORD012562,98.90,9,SELL
12580,ORD012580,ORD012562,98.90,1,SELL
12582,ORD012582,ORD012562,98.90,51,SELL
12582,ORD012582,ORD012543,98.70,7,SELL
12584,ORD012584,ORD012583,99.54,24,BUY
12585,ORD012585,ORD012583,99.54,37,BUY
12585,ORD012585,ORD012554,101.05,18,BUY
12587,ORD012587,ORD012543,98.70,15,SELL
12588,ORD012588,ORD012554,101.05,3,BUY
12588,ORD012588,ORD012576,101.09,41,BUY
12588,ORD012588,ORD012575,101.15,8,BUY
12590,ORD012590,ORD012589,100.59,6,BUY
12590,ORD012590,ORD012575,101.15,39,BUY
12594,ORD012594,ORD012592,100.10,28,BUY
