sequence,order_id,type,side,price,quantity
5382,ORD002380,CANCEL,,,
5383,ORD005383,LIMIT,SELL,100.73,64
5384,ORD004386,CANCEL,,,
5385,ORD005385,LIMIT,BUY,99.02,54
5386,ORD005386,LIMIT,SELL,99.58,2
5387,ORD005387,LIMIT,BUY,100.25,52
5388,ORD002656,CANCEL,,,
5389,ORD005389,LIMIT,BUY,98.91,10
5390,ORD005390,LIMIT,BUY,98.17,30
5391,ORD005391,LIMIT,BUY,100.02,41
5392,ORD005392,LIMIT,SELL,100.93,48
5393,ORD003138,CANCEL,,,
5394,ORD005394,LIMIT,BUY,98.82,57
5395,ORD005395,LIMIT,BUY,100.42,94
5396,ORD005396,MARKET,BUY,,41
5397,ORD005397,LIMIT,SELL,100.3,59
5398,ORD001453,CANCEL,,,
5399,ORD005399,LIMIT,SELL,101.36,39
5400,ORD005400,LIMIT,SELL,100.57,50
5401,ORD005401,LIMIT,BUY,98.81,78
5402,ORD005402,LIMIT,SELL,101.89,48
5403,ORD005403,LIMIT,BUY,100.43,96
5404,ORD005404,LIMIT,SELL,99.72,34
5405,ORD005405,LIMIT,BUY,98.25,24
5406,ORD003990,CANCEL,,,
5407,ORD005407,LIMIT,BUY,100.13,19
5408,ORD005408,LIMIT,SELL,101.21,27
5409,ORD005409,LIMIT,SELL,99.6,72
5410,ORD005410,LIMIT,SELL,99.91,51
5411,ORD005411,LIMIT,SELL,101.65,84
5412,ORD002361,CANCEL,,,
5413,ORD005413,LIMIT,BUY,99.77,29
5414,ORD005414,LIMIT,SELL,99.62,31
5415,ORD005415,LIMIT,BUY,98.63,1
5416,ORD002576,CANCEL,,,
5417,ORD005417,LIMIT,BUY,98.73,28
5418,ORD005418,LIMIT,SELL,101.01,68
5419,ORD000315,CANCEL,,,
5420,ORD005420,LIMIT,SELL,100.3,11
5421,ORD005421,LIMIT,SELL,99.82,50
5422,ORD004658,CANCEL,,,
5423,ORD005423,LIMIT,BUY,100.4,16
5424,ORD004275,CANCEL,,,
5425,ORD005425,LIMIT,BUY,98.39,100
5426,ORD005426,LIMIT,BUY,99.23,60
5427,ORD005427,LIMIT,BUY,99.04,93
5428,ORD005428,LIMIT,BUY,99.0,39
5429,ORD005429,LIMIT,BUY,99.11,27
5430,ORD005430,LIMIT,BUY,99.99,43
5431,ORD005431,LIMIT,BUY,99.99,18
5432,ORD005432,LIMIT,BUY,98.09,61
5433,ORD005433,LIMIT,SELL,99.83,64
5434,ORD005434,LIMIT,SELL,101.4,65
5435,ORD004733,CANCEL,,,
5436,ORD005436,LIMIT,SELL,99.51,56
5437,ORD005437,LIMIT,BUY,98.61,52
5438,ORD005110,CANCEL,,,
5439,ORD005439,LIMIT,SELL,101.48,52
5440,ORD005440,LIMIT,SELL,101.32,37
5441,ORD005441,LIMIT,SELL,100.71,76
5442,ORD005442,LIMIT,BUY,99.75,74
5443,ORD005443,LIMIT,SELL,101.0,10
5444,ORD005444,MARKET,SELL,,95
5445,ORD005445,LIMIT,SELL,99.54,37
5446,ORD005446,LIMIT,BUY,99.04,56
5447,ORD005447,LIMIT,BUY,98.56,76
5448,ORD005448,LIMIT,SELL,99.75,92
5449,ORD005449,LIMIT,BUY,100.28,43
5450,ORD005450,LIMIT,SELL,99.54,90
5451,ORD004713,CANCEL,,,
5452,ORD005452,LIMIT,BUY,98.48,76
5453,ORD005453,LIMIT,SELL,100.25,82
5454,ORD004326,CANCEL,,,
5455,ORD005455,MARKET,SELL,,66
5456,ORD005456,LIMIT,BUY,98.32,58
5457,ORD005457,MARKET,SELL,,85
5458,ORD005458,MARKET,SELL,,67
5459,ORD001411,CANCEL,,,
5460,ORD005460,LIMIT,BUY,98.64,83
5461,ORD005461,LIMIT,SELL,101.95,77
5462,ORD005462,LIMIT,SELL,101.38,42
5463,ORD005463,LIMIT,SELL,100.92,50
5464,ORD005309,CANCEL,,,
5465,ORD005465,LIMIT,BUY,100.15,57
5466,ORD004296,CANCEL,,,
5467,ORD005467,LIMIT,BUY,98.15,19
5468,ORD005468,LIMIT,SELL,99.52,54
5469,ORD005469,LIMIT,SELL,101.21,53
5470,ORD005470,LIMIT,SELL,101.82,52
5471,ORD005471,LIMIT,SELL,100.38,23
5472,ORD005472,LIMIT,SELL,99.52,50
5473,ORD005473,LIMIT,SELL,101.52,68
5474,ORD005474,LIMIT,SELL,100.39,54
5475,ORD005475,LIMIT,SELL,99.88,33
5476,ORD005476,MARKET,SELL,,66
5477,ORD005477,LIMIT,SELL,99.51,26
5478,ORD005478,LIMIT,SELL,102.0,3
5479,ORD005479,LIMIT,BUY,100.05,6
5480,ORD005480,MARKET,SELL,,32
5481,ORD005481,LIMIT,BUY,98.75,35
5482,ORD002792,CANCEL,,,
5483,ORD005483,MARKET,SELL,,6
5484,ORD005484,LIMIT,SELL,100.85,95
5485,ORD005485,LIMIT,BUY,99.94,36
5486,ORD005486,LIMIT,BUY,99.45,75
5487,ORD005487,LIMIT,BUY,99.19,63
5488,ORD005488,LIMIT,SELL,100.18,20
5489,ORD005489,LIMIT,BUY,98.97,35
5490,ORD005490,LIMIT,SELL,99.61,27
5491,ORD005491,LIMIT,SELL,100.73,66
5492,ORD005492,LIMIT,BUY,99.25,82
5493,ORD005493,LIMIT,SELL,101.72,75
5494,ORD005494,LIMIT,BUY,100.46,1
5495,ORD003111,CANCEL,,,
5496,ORD005496,LIMIT,BUY,100.42,46
5497,ORD005497,LIMIT,BUY,98.7,3
5498,ORD005498,LIMIT,SELL,100.07,73
5499,ORD005499,LIMIT,SELL,100.83,59
5500,ORD005500,LIMIT,SELL,99.78,40
5501,ORD004537,CANCEL,,,
5502,ORD005502,LIMIT,BUY,99.25,97
5503,ORD005503,LIMIT,SELL,100.8,51
5504,ORD005504,LIMIT,SELL,100.55,32
5505,ORD005505,LIMIT,BUY,100.23,4
5506,ORD005506,LIMIT,SELL,100.44,80
5507,ORD005507,LIMIT,BUY,100.1,38
5508,ORD005508,MARKET,BUY,,57
5509,ORD000140,CANCEL,,,
5510,ORD005510,LIMIT,BUY,98.53,83
5511,ORD005511,LIMIT,BUY,100.45,68
5512,ORD005512,LIMIT,BUY,99.25,38
5513,ORD005513,LIMIT,SELL,101.55,73
5514,ORD005514,LIMIT,BUY,100.32,31
5515,ORD002146,CANCEL,,,
5516,ORD005516,LIMIT,SELL,101.06,75
5517,ORD002222,CANCEL,,,
5518,ORD005518,LIMIT,BUY,100.07,8
5519,ORD004563,CANCEL,,,
5520,ORD005520,LIMIT,SELL,101.29,81
5521,ORD005521,LIMIT,BUY,99.38,60
5522,ORD005522,LIMIT,SELL,99.68,57
5523,ORD005523,LIMIT,SELL,100.98,10
5524,ORD005524,LIMIT,BUY,99.87,60
5525,ORD005525,LIMIT,SELL,100.3,78
5526,ORD003558,CANCEL,,,
5527,ORD005527,LIMIT,SELL,101.57,27
5528,ORD005528,LIMIT,SELL,100.81,20
5529,ORD005529,LIMIT,SELL,99.88,76
5530,ORD005530,LIMIT,BUY,100.34,86
5531,ORD005531,LIMIT,SELL,100.87,70
5532,ORD005498,CANCEL,,,
5533,ORD005533,LIMIT,SELL,101.46,13
5534,ORD005534,LIMIT,BUY,98.07,63
5535,ORD004377,CANCEL,,,
5536,ORD005536,LIMIT,BUY,98.12,76
5537,ORD004948,CANCEL,,,
5538,ORD005538,LIMIT,BUY,99.52,30
5539,ORD005539,LIMIT,SELL,101.02,59
5540,ORD005540,LIMIT,BUY,98.11,63
5541,ORD005541,LIMIT,SELL,101.46,29
5542,ORD005542,LIMIT,BUY,99.73,2
5543,ORD005543,LIMIT,SELL,99.75,22
5544,ORD005544,LIMIT,BUY,98.82,81
5545,ORD003690,CANCEL,,,
5546,ORD005546,LIMIT,BUY,99.61,68
5547,ORD005547,LIMIT,BUY,99.78,36
5548,ORD005548,LIMIT,SELL,100.77,27
5549,ORD001404,CANCEL,,,
5550,ORD005550,LIMIT,SELL,101.88,84
5551,ORD005551,LIMIT,BUY,100.34,83
5552,ORD005552,LIMIT,BUY,99.34,57
5553,ORD004312,CANCEL,,,
5554,ORD005554,LIMIT,BUY,99.46,57
5555,ORD005555,LIMIT,SELL,100.84,19
5556,ORD005556,LIMIT,SELL,101.07,46
5557,ORD005557,LIMIT,SELL,101.94,74
5558,ORD005558,LIMIT,BUY,100.47,99
5559,ORD005559,LIMIT,SELL,101.54,9
5560,ORD005560,LIMIT,BUY,99.2,98
5561,ORD005561,LIMIT,BUY,98.89,64
5562,ORD005562,LIMIT,BUY,99.76,19
5563,ORD005563,LIMIT,BUY,98.98,72
5564,ORD005564,LIMIT,BUY,98.34,12
5565,ORD005565,LIMIT,SELL,101.15,83
5566,ORD002905,CANCEL,,,
5567,ORD005567,MARKET,SELL,,95
5568,ORD005568,LIMIT,SELL,100.14,32
5569,ORD005569,MARKET,SELL,,60
5570,ORD005570,LIMIT,SELL,100.46,61
5571,ORD005571,LIMIT,SELL,99.81,96
5572,ORD005572,LIMIT,SELL,101.13,81
5573,ORD005573,LIMIT,BUY,99.1,44
5574,ORD002328,CANCEL,,,
5575,ORD005575,LIMIT,BUY,98.24,73
5576,ORD005576,LIMIT,SELL,99.75,98
5577,ORD005577,LIMIT,SELL,100.47,8
5578,ORD005578,LIMIT,SELL,100.01,63
5579,ORD005579,MARKET,SELL,,17
5580,ORD005580,LIMIT,BUY,98.72,82
5581,ORD005581,LIMIT,BUY,98.07,20
5582,ORD005582,LIMIT,SELL,101.37,74
5583,ORD005583,LIMIT,SELL,99.97,72
5584,ORD005584,LIMIT,SELL,100.65,77
5585,ORD005585,LIMIT,SELL,101.88,1
5586,ORD003654,CANCEL,,,
5587,ORD005587,LIMIT,BUY,100.03,5
5588,ORD001977,CANCEL,,,
5589,ORD002865,CANCEL,,,
5590,ORD005590,MARKET,BUY,,27
5591,ORD005591,LIMIT,SELL,101.73,63
5592,ORD005592,MARKET,BUY,,58
5593,ORD005593,LIMIT,SELL,100.26,52
5594,ORD003494,CANCEL,,,
5595,ORD002366,CANCEL,,,
5596,ORD005596,MARKET,SELL,,39
5597,ORD005597,LIMIT,SELL,100.27,49
5598,ORD005598,LIMIT,BUY,98.62,97
5599,ORD002854,CANCEL,,,
5600,ORD004001,CANCEL,,,
5601,ORD005601,LIMIT,SELL,101.08,46
5602,ORD005602,LIMIT,BUY,99.21,57
5603,ORD005603,LIMIT,SELL,100.25,6
5604,ORD005385,CANCEL,,,
5605,ORD005605,LIMIT,BUY,98.84,9
5606,ORD005606,LIMIT,BUY,99.95,35
5607,ORD005607,LIMIT,SELL,100.5,19
5608,ORD005312,CANCEL,,,
5609,ORD005609,LIMIT,BUY,99.89,30
5610,ORD004048,CANCEL,,,
5611,ORD005611,LIMIT,BUY,99.21,75
5612,ORD005612,LIMIT,BUY,98.29,90
5613,ORD005613,LIMIT,SELL,100.67,41
5614,ORD005614,LIMIT,BUY,98.02,2
5615,ORD005615,LIMIT,SELL,100.74,56
5616,ORD005616,MARKET,BUY,,68
5617,ORD005617,MARKET,BUY,,93
5618,ORD005618,LIMIT,SELL,99.71,27
5619,ORD005619,MARKET,SELL,,9
5620,ORD005620,LIMIT,SELL,100.53,81
5621,ORD000440,CANCEL,,,
5622,ORD005622,LIMIT,BUY,98.24,79
5623,ORD005623,LIMIT,SELL,99.82,98
5624,ORD005624,LIMIT,BUY,99.37,1
5625,ORD004596,CANCEL,,,
5626,ORD005626,LIMIT,BUY,100.02,10
5627,ORD005627,LIMIT,SELL,101.36,2
5628,ORD005628,LIMIT,BUY,98.14,65
5629,ORD005629,LIMIT,SELL,101.23,43
5630,ORD005630,LIMIT,BUY,100.29,18
5631,ORD001651,CANCEL,,,
5632,ORD002246,CANCEL,,,
5633,ORD004463,CANCEL,,,
5634,ORD005634,LIMIT,BUY,98.64,95
5635,ORD005635,MARKET,BUY,,52
5636,ORD005636,LIMIT,BUY,99.85,19
5637,ORD002075,CANCEL,,,
5638,ORD005638,LIMIT,BUY,98.58,76
5639,ORD002503,CANCEL,,,
5640,ORD004189,CANCEL,,,
5641,ORD000699,CANCEL,,,
5642,ORD000991,CANCEL,,,
5643,ORD005643,LIMIT,BUY,98.64,40
5644,ORD005644,LIMIT,BUY,99.6,47
5645,ORD004208,CANCEL,,,
5646,ORD005646,LIMIT,BUY,98.4,94
5647,ORD005647,LIMIT,SELL,100.53,37
5648,ORD005648,LIMIT,BUY,99.25,39
5649,ORD005649,LIMIT,SELL,100.57,1
5650,ORD005187,CANCEL,,,
5651,ORD005651,LIMIT,BUY,99.86,94
5652,ORD005652,LIMIT,SELL,101.38,82
5653,ORD005653,LIMIT,BUY,99.43,82
5654,ORD005654,LIMIT,BUY,100.08,46
5655,ORD005655,LIMIT,BUY,98.44,50
5656,ORD005656,LIMIT,SELL,100.33,9
5657,ORD005657,LIMIT,SELL,100.42,32
5658,ORD005658,LIMIT,BUY,99.04,39
5659,ORD004931,CANCEL,,,
5660,ORD005660,LIMIT,SELL,100.51,75
5661,ORD005661,LIMIT,BUY,99.1,35
5662,ORD005662,LIMIT,SELL,100.29,30
5663,ORD005663,LIMIT,SELL,101.08,99
5664,ORD005664,LIMIT,SELL,99.89,26
5665,ORD005665,LIMIT,SELL,100.98,39
5666,ORD004947,CANCEL,,,
5667,ORD004817,CANCEL,,,
5668,ORD005668,LIMIT,SELL,101.36,71
5669,ORD005669,LIMIT,SELL,101.85,37
5670,ORD005670,LIMIT,SELL,100.57,86
5671,ORD005671,LIMIT,SELL,100.48,69
5672,ORD005540,CANCEL,,,
5673,ORD005673,LIMIT,BUY,99.88,98
5674,ORD005674,LIMIT,BUY,98.89,29
5675,ORD005675,LIMIT,BUY,100.24,66
5676,ORD005676,MARKET,SELL,,32
5677,ORD002787,CANCEL,,,
5678,ORD005678,MARKET,SELL,,89
5679,ORD000199,CANCEL,,,
5680,ORD005680,LIMIT,SELL,100.56,62
5681,ORD005681,LIMIT,BUY,98.35,94
5682,ORD005682,LIMIT,BUY,100.45,37
5683,ORD005683,LIMIT,BUY,98.74,99
5684,ORD005684,LIMIT,BUY,98.69,19
5685,ORD005685,LIMIT,BUY,99.76,45
5686,ORD005686,LIMIT,BUY,98.48,14
5687,ORD005687,MARKET,SELL,,51
5688,ORD005688,LIMIT,SELL,101.16,86
5689,ORD004513,CANCEL,,,
5690,ORD005690,LIMIT,SELL,100.92,12
5691,ORD005691,LIMIT,SELL,99.56,88
5692,ORD005692,LIMIT,BUY,98.55,15
5693,ORD004322,CANCEL,,,
5694,ORD003967,CANCEL,,,
5695,ORD005695,LIMIT,BUY,99.94,32
5696,ORD005696,LIMIT,SELL,99.58,97
5697,ORD002944,CANCEL,,,
5698,ORD005698,LIMIT,SELL,101.79,54
5699,ORD005699,LIMIT,BUY,98.68,13
5700,ORD005700,MARKET,SELL,,8
5701,ORD005701,LIMIT,SELL,100.04,10
5702,ORD005702,LIMIT,BUY,98.03,37
5703,ORD005703,LIMIT,BUY,98.12,40
5704,ORD005704,LIMIT,BUY,98.1,68
5705,ORD005705,LIMIT,SELL,101.81,52
5706,ORD005706,LIMIT,BUY,98.18,80
5707,ORD005707,LIMIT,BUY,98.3,99
5708,ORD005708,LIMIT,SELL,100.15,20
5709,ORD005709,LIMIT,BUY,98.19,8
5710,ORD005710,LIMIT,BUY,100.35,76
5711,ORD005399,CANCEL,,,
5712,ORD005712,LIMIT,BUY,99.2,90
5713,ORD005713,LIMIT,SELL,101.69,91
5714,ORD003653,CANCEL,,,
5715,ORD005715,LIMIT,BUY,98.76,60
5716,ORD005716,LIMIT,BUY,100.33,72
5717,ORD005717,LIMIT,BUY,98.3,69
5718,ORD005718,LIMIT,SELL,101.77,90
5719,ORD002828,CANCEL,,,
5720,ORD005720,LIMIT,SELL,100.42,49
5721,ORD005721,LIMIT,SELL,99.68,71
5722,ORD005722,MARKET,BUY,,82
5723,ORD005723,LIMIT,BUY,98.95,74
5724,ORD005724,LIMIT,BUY,98.38,45
5725,ORD005725,MARKET,BUY,,31
5726,ORD003861,CANCEL,,,
5727,ORD005727,LIMIT,BUY,99.66,85
5728,ORD001272,CANCEL,,,
5729,ORD005729,LIMIT,SELL,100.34,42
5730,ORD005115,CANCEL,,,
5731,ORD005731,MARKET,BUY,,82
5732,ORD005732,LIMIT,SELL,99.66,91
5733,ORD005733,LIMIT,SELL,101.79,46
5734,ORD005734,LIMIT,SELL,101.95,77
5735,ORD005735,MARKET,BUY,,14
5736,ORD005736,LIMIT,SELL,100.37,85
5737,ORD005737,LIMIT,BUY,99.95,38
5738,ORD005738,LIMIT,BUY,99.81,59
5739,ORD004457,CANCEL,,,
5740,ORD004082,CANCEL,,,
5741,ORD005741,LIMIT,BUY,100.18,61
5742,ORD000947,CANCEL,,,
5743,ORD003365,CANCEL,,,
5744,ORD002906,CANCEL,,,
5745,ORD004226,CANCEL,,,
5746,ORD005746,LIMIT,SELL,100.15,90
5747,ORD005747,LIMIT,BUY,98.01,82
5748,ORD005748,LIMIT,SELL,101.0,87
5749,ORD005749,LIMIT,BUY,99.34,1
5750,ORD005750,LIMIT,BUY,99.8,16
5751,ORD005751,LIMIT,BUY,98.36,19
5752,ORD005506,CANCEL,,,
5753,ORD000410,CANCEL,,,
5754,ORD005754,LIMIT,SELL,99.89,25
5755,ORD005755,MARKET,SELL,,35
5756,ORD005497,CANCEL,,,
5757,ORD005757,LIMIT,BUY,100.22,14
5758,ORD005758,LIMIT,BUY,98.07,100
5759,ORD005759,LIMIT,SELL,101.86,19
5760,ORD005333,CANCEL,,,
5761,ORD005761,LIMIT,BUY,99.09,16
5762,ORD005762,LIMIT,SELL,100.89,6
5763,ORD005763,LIMIT,SELL,99.57,70
5764,ORD001363,CANCEL,,,
5765,ORD003583,CANCEL,,,
5766,ORD003485,CANCEL,,,
5767,ORD005767,LIMIT,SELL,99.69,43
5768,ORD005768,LIMIT,BUY,99.28,13
5769,ORD005769,LIMIT,SELL,100.89,59
5770,ORD005770,LIMIT,BUY,98.44,83
5771,ORD005771,MARKET,BUY,,29
5772,ORD005772,LIMIT,SELL,100.9,91
5773,ORD005773,LIMIT,BUY,99.46,15
5774,ORD005774,LIMIT,BUY,99.65,93
5775,ORD005775,LIMIT,SELL,101.79,31
5776,ORD005776,LIMIT,SELL,99.53,43
5777,ORD005777,LIMIT,SELL,101.46,76
5778,ORD005778,LIMIT,BUY,98.7,74
5779,ORD005779,LIMIT,BUY,99.51,56
5780,ORD005780,LIMIT,BUY,98.9,20
5781,ORD005781,MARKET,SELL,,9
5782,ORD005782,LIMIT,SELL,100.65,30
5783,ORD005783,LIMIT,SELL,101.73,11
5784,ORD005784,LIMIT,BUY,98.23,29
5785,ORD005785,LIMIT,BUY,100.25,8
5786,ORD002887,CANCEL,,,
5787,ORD005787,LIMIT,SELL,101.31,79
5788,ORD005788,LIMIT,SELL,100.25,100
5789,ORD005789,LIMIT,BUY,100.19,2
5790,ORD005790,LIMIT,BUY,98.35,33
5791,ORD003602,CANCEL,,,
5792,ORD005792,LIMIT,BUY,99.14,17
5793,ORD005793,LIMIT,SELL,101.86,51
5794,ORD005794,LIMIT,SELL,100.29,37
5795,ORD005795,LIMIT,BUY,100.09,73
5796,ORD005796,LIMIT,BUY,98.41,58
5797,ORD002838,CANCEL,,,
5798,ORD005798,LIMIT,BUY,98.84,77
5799,ORD005799,LIMIT,BUY,100.12,42
5800,ORD005800,LIMIT,BUY,98.57,36
5801,ORD002126,CANCEL,,,
5802,ORD005802,LIMIT,SELL,101.7,80
5803,ORD005803,LIMIT,SELL,100.71,21
5804,ORD005804,MARKET,BUY,,12
5805,ORD005805,LIMIT,BUY,98.9,31
5806,ORD005806,LIMIT,SELL,100.02,1
5807,ORD005807,LIMIT,BUY,99.88,28
5808,ORD003001,CANCEL,,,
5809,ORD005809,LIMIT,BUY,99.95,46
5810,ORD002248,CANCEL,,,
5811,ORD001663,CANCEL,,,
5812,ORD005812,LIMIT,BUY,98.6,32
5813,ORD005813,LIMIT,BUY,99.22,78
5814,ORD001161,CANCEL,,,
5815,ORD005815,LIMIT,BUY,99.62,56
5816,ORD002208,CANCEL,,,
5817,ORD003934,CANCEL,,,
5818,ORD005818,LIMIT,SELL,99.66,95
5819,ORD005819,MARKET,SELL,,58
5820,ORD005820,LIMIT,BUY,98.71,100
5821,ORD005821,LIMIT,BUY,98.59,50
5822,ORD005822,LIMIT,SELL,101.45,99
5823,ORD003862,CANCEL,,,
5824,ORD005824,LIMIT,SELL,101.59,57
5825,ORD001912,CANCEL,,,
5826,ORD005826,LIMIT,SELL,101.04,14
5827,ORD005827,LIMIT,SELL,100.57,54
5828,ORD005828,MARKET,SELL,,23
5829,ORD005829,MARKET,SELL,,4
5830,ORD005830,LIMIT,BUY,100.05,83
5831,ORD005831,LIMIT,BUY,98.19,93
5832,ORD005832,LIMIT,BUY,98.17,15
5833,ORD005833,MARKET,SELL,,81
5834,ORD005834,LIMIT,SELL,100.12,20
5835,ORD005084,CANCEL,,,
5836,ORD004076,CANCEL,,,
5837,ORD005837,LIMIT,BUY,98.95,82
5838,ORD005838,LIMIT,SELL,100.42,29
5839,ORD005839,MARKET,BUY,,20
5840,ORD005840,MARKET,BUY,,4
5841,ORD005841,LIMIT,BUY,98.84,32
5842,ORD005842,LIMIT,BUY,99.76,10
5843,ORD005843,LIMIT,SELL,101.0,81
5844,ORD005844,LIMIT,SELL,100.02,62
5845,ORD005845,LIMIT,SELL,101.15,26
5846,ORD005846,LIMIT,SELL,100.93,44
5847,ORD005847,MARKET,BUY,,13
5848,ORD005848,LIMIT,BUY,100.01,21
5849,ORD005849,LIMIT,SELL,100.58,29
5850,ORD005850,MARKET,SELL,,19
5851,ORD005851,LIMIT,SELL,100.36,32
5852,ORD005852,LIMIT,SELL,100.29,97
5853,ORD005853,LIMIT,SELL,100.15,57
5854,ORD005854,LIMIT,SELL,100.2,74
5855,ORD005855,LIMIT,SELL,99.55,53
5856,ORD005856,MARKET,SELL,,53
5857,ORD005857,LIMIT,SELL,100.83,43
5858,ORD005858,LIMIT,BUY,98.14,54
5859,ORD005859,LIMIT,SELL,101.28,23
5860,ORD005860,LIMIT,BUY,99.76,79
5861,ORD005861,LIMIT,BUY,100.19,18
5862,ORD005670,CANCEL,,,
5863,ORD004738,CANCEL,,,
5864,ORD005864,LIMIT,SELL,99.97,26
5865,ORD005865,LIMIT,SELL,101.96,89
5866,ORD005866,LIMIT,BUY,98.86,64
5867,ORD005867,LIMIT,SELL,99.84,15
5868,ORD005868,LIMIT,SELL,99.63,4
5869,ORD005869,MARKET,BUY,,58
5870,ORD005870,LIMIT,BUY,98.48,83
5871,ORD005871,LIMIT,BUY,100.32,90
5872,ORD005872,MARKET,SELL,,51
5873,ORD005873,MARKET,SELL,,26
5874,ORD005874,LIMIT,BUY,100.12,67
5875,ORD005875,LIMIT,BUY,100.47,20
5876,ORD001034,CANCEL,,,
5877,ORD005877,LIMIT,SELL,100.17,50
5878,ORD005878,LIMIT,BUY,99.88,55
5879,ORD005879,MARKET,SELL,,66
5880,ORD005429,CANCEL,,,
5881,ORD005881,LIMIT,SELL,101.1,90
5882,ORD005882,LIMIT,BUY,99.6,33
5883,ORD005883,LIMIT,SELL,101.69,77
5884,ORD005580,CANCEL,,,
5885,ORD005885,LIMIT,SELL,101.29,7
5886,ORD002641,CANCEL,,,
5887,ORD004188,CANCEL,,,
5888,ORD005888,LIMIT,BUY,100.33,48
5889,ORD000067,CANCEL,,,
5890,ORD003873,CANCEL,,,
5891,ORD005891,LIMIT,BUY,99.97,68
5892,ORD005892,LIMIT,BUY,98.12,68
5893,ORD005893,LIMIT,BUY,99.6,8
5894,ORD005894,LIMIT,SELL,100.37,50
5895,ORD005895,MARKET,SELL,,28
5896,ORD005896,LIMIT,BUY,99.64,36
5897,ORD005897,LIMIT,BUY,99.15,46
5898,ORD005898,MARKET,BUY,,82
5899,ORD004502,CANCEL,,,
5900,ORD005900,LIMIT,SELL,100.62,63
5901,ORD005901,LIMIT,SELL,99.59,78
5902,ORD004928,CANCEL,,,
5903,ORD005903,LIMIT,BUY,99.52,89
5904,ORD005904,LIMIT,BUY,98.26,12
5905,ORD005279,CANCEL,,,
5906,ORD005906,LIMIT,SELL,100.79,55
5907,ORD005648,CANCEL,,,
5908,ORD005908,LIMIT,SELL,100.95,92
5909,ORD005909,LIMIT,BUY,98.16,6
5910,ORD005910,LIMIT,BUY,100.45,27
5911,ORD005911,LIMIT,SELL,100.85,76
5912,ORD005912,LIMIT,SELL,99.87,48
5913,ORD005913,LIMIT,BUY,99.45,76
5914,ORD005914,LIMIT,BUY,98.97,85
5915,ORD004977,CANCEL,,,
5916,ORD005916,LIMIT,SELL,99.61,88
5917,ORD005917,LIMIT,SELL,100.57,63
5918,ORD005918,MARKET,BUY,,100
5919,ORD005919,LIMIT,BUY,98.85,21
5920,ORD005920,LIMIT,SELL,101.38,56
5921,ORD005921,LIMIT,BUY,98.17,48
5922,ORD005922,LIMIT,BUY,98.31,67
5923,ORD005923,LIMIT,SELL,101.92,1
5924,ORD005924,LIMIT,SELL,101.85,1
5925,ORD005925,LIMIT,SELL,101.31,2
5926,ORD005926,LIMIT,BUY,99.79,22
5927,ORD005927,LIMIT,SELL,101.8,97
5928,ORD005192,CANCEL,,,
5929,ORD005929,LIMIT,SELL,101.33,84
5930,ORD005930,LIMIT,SELL,101.45,8
5931,ORD001526,CANCEL,,,
5932,ORD001023,CANCEL,,,
5933,ORD005933,LIMIT,SELL,100.24,38
5934,ORD005934,LIMIT,BUY,99.65,89
5935,ORD005935,MARKET,SELL,,80
5936,ORD005936,LIMIT,SELL,101.19,75
5937,ORD005937,LIMIT,BUY,99.77,56
5938,ORD005938,LIMIT,SELL,100.64,38
5939,ORD005927,CANCEL,,,
5940,ORD005940,LIMIT,SELL,100.09,37
5941,ORD005941,MARKET,BUY,,92
5942,ORD005942,LIMIT,BUY,100.1,18
5943,ORD005943,LIMIT,SELL,100.41,100
5944,ORD005944,LIMIT,BUY,98.46,12
5945,ORD005945,LIMIT,SELL,101.06,2
5946,ORD005946,LIMIT,SELL,100.7,32
5947,ORD005947,LIMIT,BUY,99.97,76
5948,ORD003856,CANCEL,,,
5949,ORD001681,CANCEL,,,
5950,ORD004459,CANCEL,,,
5951,ORD005951,LIMIT,BUY,98.08,5
5952,ORD004034,CANCEL,,,
5953,ORD005953,LIMIT,BUY,100.11,44
5954,ORD005954,LIMIT,BUY,98.72,65
5955,ORD005955,LIMIT,SELL,99.72,24
5956,ORD005669,CANCEL,,,
5957,ORD005957,LIMIT,BUY,98.96,91
5958,ORD005958,LIMIT,SELL,100.47,37
5959,ORD005959,LIMIT,BUY,98.06,27
5960,ORD005162,CANCEL,,,
5961,ORD005961,LIMIT,SELL,99.87,67
5962,ORD004434,CANCEL,,,
5963,ORD005963,LIMIT,SELL,100.98,22
5964,ORD005964,LIMIT,SELL,100.23,6
5965,ORD005965,MARKET,BUY,,51
5966,ORD005966,LIMIT,BUY,99.87,3
5967,ORD005967,LIMIT,BUY,98.84,27
5968,ORD005968,LIMIT,SELL,100.5,84
5969,ORD005969,LIMIT,BUY,99.74,26
5970,ORD005970,LIMIT,SELL,101.61,28
5971,ORD005971,LIMIT,BUY,98.22,8
5972,ORD000873,CANCEL,,,
5973,ORD005973,MARKET,BUY,,57
5974,ORD005974,LIMIT,BUY,98.77,69
5975,ORD005975,LIMIT,BUY,100.46,30
5976,ORD005976,MARKET,SELL,,70
5977,ORD005977,LIMIT,BUY,98.13,95
5978,ORD005978,LIMIT,SELL,101.08,54
5979,ORD005979,LIMIT,BUY,98.98,69
5980,ORD005980,LIMIT,BUY,100.03,18
5981,ORD005981,LIMIT,SELL,100.37,98
5982,ORD005982,LIMIT,SELL,101.95,99
5983,ORD005983,LIMIT,BUY,100.28,29
